timestamp,dx,dy,D,speed,radius,clicks,correct
1619606062303084000,-23,5,0.394915,23.5372,0.133,12,6
1619606062311028000,-22,5,0.351809,22.561,0.133,12,6
1619606062319172000,-21,4,0.312256,21.3776,0.133,12,6
1619606062329444000,-20,4,0.276293,20.3961,0.133,12,6
1619606062333949000,-18,4,0.243379,18.4391,0.133,12,6
1619606062342252000,-17,6,0.215757,18.0278,0.133,12,6
1619606062349972000,-17,6,0.187482,18.0278,0.133,12,6
1619606062358126000,-15,6,0.159647,16.1555,0.133,12,6
1619606062365965000,-15,5,0.137399,15.8114,0.133,12,6
1619606062376555000,-14,6,0.116834,15.2315,0.133,12,6
1619606062383945000,-14,6,0.0973508,15.2315,0.133,12,6
1619606062391962000,-15,5,0.0788,15.8114,0.133,12,6
1619606062399346000,-14,6,0.05916,15.2315,0.133,12,6
1619606062406791000,-14,5,0.0406073,14.8661,0.133,12,6
1619606062417141000,-13,5,0.0248477,13.9284,0.133,12,6
1619606062422524000,-13,5,0.0109199,13.9284,0.133,12,6
1619606062433003000,-12,5,-0.00140162,13,0.133,12,6
1619606062438322000,-12,5,-0.0132886,13,0.133,12,6
1619606062447441000,-11,5,-0.0238461,12.083,0.133,12,6
1619606062456350000,-10,4,-0.0322624,10.7703,0.133,12,6
1619606062462510000,-10,4,-0.0390242,10.7703,0.133,12,6
1619606062470130000,-9,3,-0.0434968,9.48683,0.133,12,6
1619606062479486000,-8,3,-0.0457031,8.544,0.133,12,6
1619606062486171000,-7,3,-0.0471247,7.61577,0.133,12,6
1619606062494194000,-7,4,-0.0479918,8.06226,0.133,12,6
1619606062501910000,-7,3,-0.0490666,7.61577,0.133,12,6
1619606062510486000,-7,4,-0.0484135,8.06226,0.133,12,6
1619606062518176000,-6,3,-0.0487098,6.7082,0.133,12,6
1619606062527227000,-5,2,-0.0464203,5.38516,0.133,12,6
1619606062535527000,-6,2,-0.0451564,6.32456,0.133,12,6
1619606062542464000,-6,3,-0.0421414,6.7082,0.133,12,6
1619606062551421000,-5,2,-0.0402265,5.38516,0.133,12,6
1619606062558849000,-5,2,-0.0375746,5.38516,0.133,12,6
1619606062567553000,-5,2,-0.0345366,5.38516,0.133,12,6
1619606062575837000,-5,2,-0.0321673,5.38516,0.133,12,6
1619606062583139000,-4,2,-0.029125,4.47214,0.133,12,6
1619606062591663000,-3,1,-0.0274079,3.16228,0.133,12,6
1619606062600931000,-2,1,-0.0260469,2.23607,0.133,12,6
1619606062662689000,-1,1,-0.0241894,1.41421,0.133,12,6
1619606062678415000,1,2,-0.024653,2.23607,0.133,12,6
1619606062687226000,2,1,-0.0251085,2.23607,0.133,12,6
1619606062695380000,2,2,-0.0264976,2.82843,0.133,12,6
1619606062701973000,3,2,-0.0288263,3.60555,0.133,12,6
1619606062710383000,3,2,-0.0315971,3.60555,0.133,12,6
1619606062718025000,3,3,-0.0339252,4.24264,0.133,12,6
1619606062728874000,3,3,-0.0366849,4.24264,0.133,12,6
1619606062734770000,4,3,-0.0408027,5,0.133,12,6
1619606062741868000,3,2,-0.0444933,3.60555,0.133,12,6
1619606062750120000,3,2,-0.0472134,3.60555,0.133,12,6
1619606062761201000,3,2,-0.0495351,3.60555,0.133,12,6
1619606062767306000,2,1,-0.0532081,2.23607,0.133,12,6
1619606062773745000,2,1,-0.0541773,2.23607,0.133,12,6
1619606062894747000,0,0,-0.0555273,0,0.133,12,6
1619606062998605000,0,0,0.992272,0,0.166,13,7
1619606063126035000,1,0,0.992272,1,0.166,14,7
1619606063134376000,1,0,0.991381,1,0.166,14,7
1619606063143226000,2,0,0.991381,2,0.166,14,7
1619606063150709000,4,0,0.989602,4,0.166,14,7
1619606063157680000,6,-1,0.986934,6.08276,0.166,14,7
1619606063166862000,6,-1,0.982493,6.08276,0.166,14,7
1619606063174232000,7,-2,0.976625,7.28011,0.166,14,7
1619606063182622000,8,-2,0.969328,8.24621,0.166,14,7
1619606063193413000,8,-3,0.96115,8.544,0.166,14,7
1619606063201243000,9,-3,0.952426,9.48683,0.166,14,7
1619606063206992000,10,-4,0.941386,10.7703,0.166,14,7
1619606063214466000,11,-5,0.929469,12.083,0.166,14,7
1619606063222639000,13,-5,0.915564,13.9284,0.166,14,7
1619606063230183000,15,-8,0.899582,17,0.166,14,7
1619606063238085000,18,-10,0.873541,20.5913,0.166,14,7
1619606063245742000,21,-12,0.837677,24.1868,0.166,14,7
1619606063254550000,25,-15,0.791116,29.1548,0.166,14,7
1619606063263176000,26,-16,0.730414,30.5287,0.166,14,7
1619606063271285000,29,-17,0.665392,33.6155,0.166,14,7
1619606063278658000,30,-18,0.592265,34.9857,0.166,14,7
1619606063286621000,31,-18,0.515698,35.8469,0.166,14,7
1619606063295236000,31,-17,0.435977,35.3553,0.166,14,7
1619606063303637000,31,-15,0.357227,34.4384,0.166,14,7
1619606063313780000,29,-13,0.282795,31.7805,0.166,14,7
1619606063319867000,29,-12,0.216749,31.3847,0.166,14,7
1619606063326111000,26,-11,0.153049,28.2312,0.166,14,7
1619606063333451000,24,-10,0.0981837,26,0.166,14,7
1619606063345354000,22,-9,0.0517549,23.7697,0.166,14,7
1619606063351059000,19,-7,0.0142689,20.2485,0.166,14,7
1619606063358235000,14,-6,-0.0116561,15.2315,0.166,14,7
1619606063367583000,10,-4,-0.0263198,10.7703,0.166,14,7
1619606063374345000,5,-2,-0.0333134,5.38516,0.166,14,7
1619606063382493000,2,-1,-0.0362238,2.23607,0.166,14,7
1619606063398766000,-2,-2,-0.0374468,2.82843,0.166,14,7
1619606063406163000,-3,-2,-0.0382661,3.60555,0.166,14,7
1619606063416469000,-4,-3,-0.0388522,5,0.166,14,7
1619606063422837000,-6,-2,-0.0411713,6.32456,0.166,14,7
1619606063430754000,-6,-3,-0.0414833,6.7082,0.166,14,7
1619606063438163000,-5,-2,-0.0427836,5.38516,0.166,14,7
1619606063449836000,-3,-2,-0.041872,3.60555,0.166,14,7
1619606063455388000,-2,-1,-0.0429741,2.23607,0.166,14,7
1619606063461920000,-1,-1,-0.0425522,1.41421,0.166,14,7
1619606063479051000,0,-1,-0.0430697,1,0.166,14,7
1619606063486259000,1,-3,-0.0440149,3.16228,0.166,14,7
1619606063495396000,2,-2,-0.0459004,2.82843,0.166,14,7
1619606063502480000,4,-2,-0.0477258,4.47214,0.166,14,7
1619606063512024000,4,-3,-0.0509069,5,0.166,14,7
1619606063518374000,5,-3,-0.0540524,5.83095,0.166,14,7
1619606063527493000,6,-4,-0.0585092,7.2111,0.166,14,7
1619606063534316000,6,-4,-0.0645667,7.2111,0.166,14,7
1619606063542481000,5,-4,-0.0694161,6.40312,0.166,14,7
1619606063552279000,5,-5,-0.0747688,7.07107,0.166,14,7
1619606063558611000,4,-4,-0.0809604,5.65685,0.166,14,7
1619606063568961000,3,-4,-0.0845815,5,0.166,14,7
1619606063574328000,3,-4,-0.0890136,5,0.166,14,7
1619606063582511000,2,-3,-0.0924998,3.60555,0.166,14,7
1619606063591211000,1,-2,-0.0946764,2.23607,0.166,14,7
1619606063601958000,1,-2,-0.096843,2.23607,0.166,14,7
1619606063615431000,0,-1,-0.0979595,1,0.166,14,7
1619606063655431000,0,-1,-0.0989987,1,0.166,14,7
1619606063664487000,-1,-3,-0.0989987,3.16228,0.166,14,7
1619606063670374000,-2,-2,-0.101077,2.82843,0.166,14,7
1619606063679139000,-2,-2,-0.102968,2.82843,0.166,14,7
1619606063686650000,-2,-2,-0.103883,2.82843,0.166,14,7
1619606063694773000,-2,-3,-0.104776,3.60555,0.166,14,7
1619606063702519000,-3,-3,-0.106493,4.24264,0.166,14,7
1619606063710304000,-3,-2,-0.109125,3.60555,0.166,14,7
1619606063717898000,-3,-3,-0.109621,4.24264,0.166,14,7
1619606063726254000,-4,-3,-0.112003,5,0.166,14,7
1619606063735476000,-3,-2,-0.112461,3.60555,0.166,14,7
1619606063742245000,-4,-3,-0.113474,5,0.166,14,7
1619606063750162000,-3,-2,-0.113818,3.60555,0.166,14,7
1619606063758666000,-2,-1,-0.113893,2.23607,0.166,14,7
1619606063765817000,-2,-1,-0.113294,2.23607,0.166,14,7
1619606063774547000,-1,-1,-0.113516,1.41421,0.166,14,7
1619606063829756000,0,0,-0.112881,0,0.166,14,7
1619606063910743000,0,0,0.436543,0,0.166,15,8
1619606064105244000,1,0,0.436543,1,0.166,16,8
1619606064110917000,2,0,0.436543,2,0.166,16,8
1619606064119032000,5,1,0.435502,5.09902,0.166,16,8
1619606064125976000,5,1,0.430298,5.09902,0.166,16,8
1619606064134617000,7,1,0.426094,7.07107,0.166,16,8
1619606064143066000,8,1,0.418769,8.06226,0.166,16,8
1619606064150183000,9,2,0.410403,9.21954,0.166,16,8
1619606064159019000,9,2,0.400964,9.21954,0.166,16,8
1619606064165647000,10,2,0.390488,10.198,0.166,16,8
1619606064173741000,10,1,0.378951,10.0499,0.166,16,8
1619606064182895000,11,2,0.367472,11.1803,0.166,16,8
1619606064192332000,11,2,0.354931,11.1803,0.166,16,8
1619606064199848000,13,2,0.342397,13.1529,0.166,16,8
1619606064208492000,13,3,0.326745,13.3417,0.166,16,8
1619606064215775000,14,2,0.31109,14.1421,0.166,16,8
1619606064224602000,14,3,0.293379,14.3178,0.166,16,8
1619606064230626000,14,3,0.275695,14.3178,0.166,16,8
1619606064238785000,14,3,0.258054,14.3178,0.166,16,8
1619606064246566000,14,3,0.24043,14.3178,0.166,16,8
1619606064254943000,14,2,0.223921,14.1421,0.166,16,8
1619606064261918000,13,3,0.206325,13.3417,0.166,16,8
1619606064271498000,13,1,0.190957,13.0384,0.166,16,8
1619606064278192000,14,1,0.175434,14.0357,0.166,16,8
1619606064285513000,13,0,0.157846,13,0.166,16,8
1619606064294429000,14,0,0.142268,14,0.166,16,8
1619606064302312000,15,0,0.124619,15,0.166,16,8
1619606064311040000,15,-2,0.104903,15.1327,0.166,16,8
1619606064318438000,14,-2,0.0839667,14.1421,0.166,16,8
1619606064325839000,13,-2,0.0660547,13.1529,0.166,16,8
1619606064334762000,11,-2,0.0503121,11.1803,0.166,16,8
1619606064341384000,10,-3,0.037689,10.4403,0.166,16,8
1619606064350469000,8,-3,0.0260439,8.544,0.166,16,8
1619606064357588000,6,-2,0.0175504,6.32456,0.166,16,8
1619606064365902000,5,-2,0.0112161,5.38516,0.166,16,8
1619606064375313000,4,-2,0.00698366,4.47214,0.166,16,8
1619606064381925000,3,-2,0.0038343,3.60555,0.166,16,8
1619606064390677000,4,-2,0.00171921,4.47214,0.166,16,8
1619606064398989000,4,-2,-0.00141223,4.47214,0.166,16,8
1619606064406104000,2,-2,-0.00453043,2.82843,0.166,16,8
1619606064413679000,3,-2,-0.00659998,3.60555,0.166,16,8
1619606064422711000,2,-1,-0.00863471,2.23607,0.166,16,8
1619606064430447000,3,-2,-0.00967589,3.60555,0.166,16,8
1619606064439795000,3,-1,-0.0116809,3.16228,0.166,16,8
1619606064446199000,3,-1,-0.0137122,3.16228,0.166,16,8
1619606064457176000,3,-1,-0.016833,3.16228,0.166,16,8
1619606064461996000,2,-1,-0.0188544,2.23607,0.166,16,8
1619606064470355000,2,-1,-0.0198273,2.23607,0.166,16,8
1619606064480954000,1,0,-0.0208665,1,0.166,16,8
1619606064486393000,2,0,-0.0219058,2,0.166,16,8
1619606064494370000,1,0,-0.022945,1,0.166,16,8
1619606064502369000,1,0,-0.0239841,1,0.166,16,8
1619606064510427000,1,0,-0.0239841,1,0.166,16,8
1619606064520650000,2,0,-0.0250232,2,0.166,16,8
1619606064525522000,2,0,-0.0260623,2,0.166,16,8
1619606064535437000,2,0,-0.0281403,2,0.166,16,8
1619606064542446000,3,0,-0.0291793,3,0.166,16,8
1619606064552602000,4,0,-0.0312571,4,0.166,16,8
1619606064558566000,6,-1,-0.0343735,6.08276,0.166,16,8
1619606064566667000,6,-1,-0.0405183,6.08276,0.166,16,8
1619606064574940000,5,0,-0.0456067,5,0.166,16,8
1619606064582511000,6,0,-0.050788,6,0.166,16,8
1619606064590403000,5,0,-0.0559667,5,0.166,16,8
1619606064597981000,4,0,-0.0601076,4,0.166,16,8
1619606064606158000,3,0,-0.0632119,3,0.166,16,8
1619606064617204000,2,0,-0.066315,2,0.166,16,8
1619606064623181000,2,0,-0.067349,2,0.166,16,8
1619606064632564000,1,0,-0.0683828,1,0.166,16,8
1619606064654828000,1,0,-0.0694166,1,0.166,16,8
1619606064662384000,1,0,-0.0694166,1,0.166,16,8
1619606064678542000,1,0,-0.0704501,1,0.166,16,8
1619606064686226000,1,0,-0.0714834,1,0.166,16,8
1619606064695191000,2,1,-0.0714834,2.23607,0.166,16,8
1619606064704601000,1,1,-0.0725166,1.41421,0.166,16,8
1619606064733858000,0,0,-0.0736789,0,0.166,16,8
1619606064879728000,0,0,1.21834,0,0.133,17,9
1619606064894459000,-1,2,1.21834,2.23607,0.133,18,9
1619606064902056000,-1,1,1.21803,1.41421,0.133,18,9
1619606064910412000,-1,1,1.21673,1.41421,0.133,18,9
1619606064918228000,-2,1,1.21673,2.23607,0.133,18,9
1619606064926106000,-3,2,1.21443,3.60555,0.133,18,9
1619606064934456000,-3,2,1.21213,3.60555,0.133,18,9
1619606064942851000,-4,1,1.20952,4.12311,0.133,18,9
1619606064950671000,-4,2,1.20623,4.47214,0.133,18,9
1619606064958193000,-5,2,1.20294,5.38516,0.133,18,9
1619606064966653000,-6,2,1.19834,6.32456,0.133,18,9
1619606064975772000,-6,3,1.19175,6.7082,0.133,18,9
1619606064982146000,-8,3,1.18616,8.544,0.133,18,9
1619606064990354000,-8,3,1.17628,8.544,0.133,18,9
1619606064998210000,-10,4,1.16709,10.7703,0.133,18,9
1619606065007118000,-11,4,1.15492,11.7047,0.133,18,9
1619606065019286000,-12,5,1.14175,13,0.133,18,9
1619606065026832000,-14,6,1.12597,15.2315,0.133,18,9
1619606065030881000,-16,6,1.10561,17.088,0.133,18,9
1619606065038794000,-19,6,1.07897,19.9249,0.133,18,9
1619606065046949000,-21,6,1.04635,21.8403,0.133,18,9
1619606065057233000,-22,5,1.00614,22.561,0.133,18,9
1619606065062394000,-25,6,0.965533,25.7099,0.133,18,9
1619606065070380000,-26,8,0.914364,27.2029,0.133,18,9
1619606065078766000,-29,7,0.859683,29.8329,0.133,18,9
1619606065085876000,-30,9,0.79765,31.3209,0.133,18,9
1619606065094575000,-31,10,0.730412,32.573,0.133,18,9
1619606065103727000,-32,12,0.660256,34.176,0.133,18,9
1619606065113053000,-32,12,0.584899,34.176,0.133,18,9
1619606065118242000,-33,13,0.509271,35.4683,0.133,18,9
1619606065126655000,-32,13,0.431411,34.5398,0.133,18,9
1619606065133904000,-32,12,0.355391,34.176,0.133,18,9
1619606065143856000,-31,13,0.28032,33.6155,0.133,18,9
1619606065150031000,-31,12,0.208043,33.2415,0.133,18,9
1619606065158649000,-30,12,0.136495,32.311,0.133,18,9
1619606065167446000,-28,11,0.0691496,30.0832,0.133,18,9
1619606065176841000,-26,10,0.00915089,27.8568,0.133,18,9
1619606065182475000,-24,10,-0.0395111,26,0.133,18,9
1619606065190347000,-22,9,-0.0704655,23.7697,0.133,18,9
1619606065197981000,-20,8,-0.0700354,21.5407,0.133,18,9
1619606065207388000,-18,7,-0.0474675,19.3132,0.133,18,9
1619606065214161000,-16,5,-0.0220179,16.7631,0.133,18,9
1619606065222286000,-14,5,-0.00172961,14.8661,0.133,18,9
1619606065230325000,-11,4,0.0151482,11.7047,0.133,18,9
1619606065239122000,-9,3,0.0271533,9.48683,0.133,18,9
1619606065247849000,-8,3,0.03774,8.544,0.133,18,9
1619606065254578000,-6,2,0.0461321,6.32456,0.133,18,9
1619606065262450000,-4,2,0.052294,4.47214,0.133,18,9
1619606065271741000,-2,1,0.0553858,2.23607,0.133,18,9
1619606065278902000,-2,1,0.0568493,2.23607,0.133,18,9
1619606065390469000,1,-3,0.0576657,3.16228,0.133,18,9
1619606065398691000,2,-3,0.0563816,3.60555,0.133,18,9
1619606065405820000,3,-4,0.0534588,5,0.133,18,9
1619606065416081000,3,-4,0.0499035,5,0.133,18,9
1619606065424436000,3,-5,0.044898,5.83095,0.133,18,9
1619606065429782000,4,-5,0.0407442,6.40312,0.133,18,9
1619606065438176000,4,-5,0.0349238,6.40312,0.133,18,9
1619606065447542000,3,-4,0.0285056,5,0.133,18,9
1619606065454286000,3,-4,0.0250069,5,0.133,18,9
1619606065463478000,3,-4,0.0200732,5,0.133,18,9
1619606065471952000,3,-3,0.0166021,4.24264,0.133,18,9
1619606065479332000,2,-2,0.0122728,2.82843,0.133,18,9
1619606065485584000,2,-2,0.0108309,2.82843,0.133,18,9
1619606065494484000,2,-3,0.00938962,3.60555,0.133,18,9
1619606065501973000,2,-3,0.00650907,3.60555,0.133,18,9
1619606065509587000,3,-3,0.00395815,4.24264,0.133,18,9
1619606065519496000,4,-3,0.00109045,5,0.133,18,9
1619606065526198000,4,-4,-0.00354943,5.65685,0.133,18,9
1619606065533628000,5,-4,-0.00838583,6.40312,0.133,18,9
1619606065542262000,5,-4,-0.0144598,6.40312,0.133,18,9
1619606065549613000,5,-4,-0.0201657,6.40312,0.133,18,9
1619606065558252000,5,-3,-0.0267581,5.83095,0.133,18,9
1619606065570352000,5,-3,-0.0314095,5.83095,0.133,18,9
1619606065574879000,4,-3,-0.037482,5,0.133,18,9
1619606065582248000,4,-2,-0.0412284,4.47214,0.133,18,9
1619606065590471000,3,-1,-0.0449739,3.16228,0.133,18,9
1619606065598606000,2,-1,-0.0473003,2.23607,0.133,18,9
1619606065606438000,1,-1,-0.0482059,1.41421,0.133,18,9
1619606065623240000,1,0,-0.0496265,1,0.133,18,9
1619606065630084000,1,0,-0.0505313,1,0.133,18,9
1619606065647164000,2,-1,-0.0505313,2.23607,0.133,18,9
1619606065657742000,1,-1,-0.0519526,1.41421,0.133,18,9
1619606065671292000,1,0,-0.0528565,1,0.133,18,9
1619606065678348000,1,0,-0.0537571,1,0.133,18,9
1619606065685672000,1,0,-0.0537571,1,0.133,18,9
1619606065695462000,0,0,-0.0546542,0,0.133,18,9
1619606065781863000,0,0,1.43235,0,0.166,19,10
1619606065934607000,2,-1,1.43235,2.23607,0.166,20,10
1619606065942345000,2,-1,1.43094,2.23607,0.166,20,10
1619606065951622000,4,-2,1.43002,4.47214,0.166,20,10
1619606065959164000,6,-5,1.42536,7.81025,0.166,20,10
1619606065966607000,9,-7,1.41832,11.4018,0.166,20,10
1619606065976262000,13,-10,1.40522,16.4012,0.166,20,10
1619606065983715000,16,-12,1.38091,20,0.166,20,10
1619606065990034000,19,-15,1.34727,24.2074,0.166,20,10
1619606065998375000,22,-18,1.30197,28.4253,0.166,20,10
1619606066006614000,26,-20,1.24414,32.8024,0.166,20,10
1619606066013464000,30,-21,1.17433,36.6197,0.166,20,10
1619606066021629000,35,-22,1.09392,41.3401,0.166,20,10
1619606066029533000,39,-22,0.998681,44.7772,0.166,20,10
1619606066039096000,42,-22,0.894077,47.4131,0.166,20,10
1619606066047011000,43,-19,0.78013,47.0106,0.166,20,10
1619606066054029000,43,-16,0.668655,45.8803,0.166,20,10
1619606066062403000,44,-14,0.559762,46.1736,0.166,20,10
1619606066070204000,43,-13,0.451318,44.9222,0.166,20,10
1619606066080296000,41,-13,0.347489,43.0116,0.166,20,10
1619606066086821000,39,-12,0.248086,40.8044,0.166,20,10
1619606066094011000,35,-9,0.157206,36.1386,0.166,20,10
1619606066102671000,32,-7,0.0828404,32.7567,0.166,20,10
1619606066111089000,28,-6,0.0230716,28.6356,0.166,20,10
1619606066117842000,23,-5,-0.0192459,23.5372,0.166,20,10
1619606066125557000,19,-3,-0.0413025,19.2354,0.166,20,10
1619606066134366000,14,-2,-0.0463331,14.1421,0.166,20,10
1619606066141328000,10,-1,-0.0462993,10.0499,0.166,20,10
1619606066150476000,5,0,-0.0439246,5,0.166,20,10
1619606066157769000,3,0,-0.0424536,3,0.166,20,10
1619606066166136000,1,0,-0.0416722,1,0.166,20,10
1619606066173399000,1,0,-0.0412703,1,0.166,20,10
1619606066392108000,-2,-4,-0.0408611,4.47214,0.166,20,10
1619606066397676000,-3,-3,-0.0441427,4.24264,0.166,20,10
1619606066407444000,-3,-3,-0.0468787,4.24264,0.166,20,10
1619606066415655000,-3,-3,-0.0509635,4.24264,0.166,20,10
1619606066424953000,-3,-3,-0.0536726,4.24264,0.166,20,10
1619606066431209000,-2,-3,-0.0563694,3.60555,0.166,20,10
1619606066438134000,-2,-3,-0.0590531,3.60555,0.166,20,10
1619606066446984000,-2,-2,-0.0623453,2.82843,0.166,20,10
1619606066453465000,-2,-2,-0.0636825,2.82843,0.166,20,10
1619606066462530000,-2,-1,-0.0653617,2.23607,0.166,20,10
1619606066470376000,-2,-2,-0.0666848,2.82843,0.166,20,10
1619606066478964000,-3,-2,-0.0680037,3.60555,0.166,20,10
1619606066486950000,-4,-2,-0.070937,4.47214,0.166,20,10
1619606066495863000,-5,-3,-0.0728063,5.83095,0.166,20,10
1619606066504811000,-5,-3,-0.0768634,5.83095,0.166,20,10
1619606066511919000,-6,-2,-0.0797725,6.32456,0.166,20,10
1619606066519208000,-6,-2,-0.0827994,6.32456,0.166,20,10
1619606066528688000,-6,-3,-0.0853449,6.7082,0.166,20,10
1619606066534130000,-5,-2,-0.0886006,5.38516,0.166,20,10
1619606066543739000,-4,-2,-0.0894503,4.47214,0.166,20,10
1619606066551658000,-4,-2,-0.0912279,4.47214,0.166,20,10
1619606066558333000,-3,-1,-0.0918277,3.16228,0.166,20,10
1619606066567869000,-3,-1,-0.0924895,3.16228,0.166,20,10
1619606066574610000,-2,-1,-0.0930828,2.23607,0.166,20,10
1619606066583169000,-2,-1,-0.0936061,2.23607,0.166,20,10
1619606066590719000,-2,-1,-0.0933386,2.23607,0.166,20,10
1619606066598048000,-1,-1,-0.0940578,1.41421,0.166,20,10
1619606066607827000,-1,-1,-0.0937586,1.41421,0.166,20,10
1619606066686099000,0,0,-0.0944364,0,0.166,20,10
1619606066789572000,0,0,-0.0944364,0,0.166,20,10
1619606066909346000,-1,-1,-0.0944364,1.41421,0.166,20,10
1619606066917392000,-1,-3,-0.0632552,3.16228,0.166,20,10
1619606066925291000,-2,-4,-0.0650526,4.47214,0.166,20,10
1619606066933250000,-2,-5,-0.0678373,5.38516,0.166,20,10
1619606066941284000,-3,-5,-0.0713077,5.83095,0.166,20,10
1619606066949468000,-3,-4,-0.0743417,5,0.166,20,10
1619606066957828000,-3,-3,-0.0775518,4.24264,0.166,20,10
1619606066966106000,-3,-3,-0.0787104,4.24264,0.166,20,10
1619606066973824000,-2,-2,-0.0793461,2.82843,0.166,20,10
1619606066981609000,-2,-2,-0.0807691,2.82843,0.166,20,10
1619606066989572000,-1,-2,-0.0812275,2.23607,0.166,20,10
1619606066997270000,-1,-1,-0.0816627,1.41421,0.166,20,10
1619606067205378000,0,0,-0.0820743,0,0.166,20,10
1619606067325643000,0,0,-0.0820743,0,0.166,20,10
1619606067581292000,-1,-1,-0.0820743,1.41421,0.166,20,10
1619606067597275000,-3,1,-0.101094,3.16228,0.166,20,10
1619606067605867000,-2,1,-0.0997577,2.23607,0.166,20,10
1619606067613287000,-1,0,-0.0976052,1,0.166,20,10
1619606067621259000,-3,1,-0.0976052,3.16228,0.166,20,10
1619606067629354000,-2,0,-0.0954414,2,0.166,20,10
1619606067637418000,-4,1,-0.0940292,4.12311,0.166,20,10
1619606067645417000,-3,1,-0.0918514,3.16228,0.166,20,10
1619606067653269000,-3,0,-0.0896376,3,0.166,20,10
1619606067661350000,-5,1,-0.0881354,5.09902,0.166,20,10
1619606067670639000,-3,0,-0.0843626,3,0.166,20,10
1619606067678743000,-4,0,-0.082009,4,0.166,20,10
1619606067685300000,-4,0,-0.0796065,4,0.166,20,10
1619606067693250000,-5,0,-0.077159,5,0.166,20,10
1619606067701357000,-6,0,-0.0738319,6,0.166,20,10
1619606067709342000,-5,0,-0.06872,5,0.166,20,10
1619606067717423000,-6,0,-0.0652407,6,0.166,20,10
1619606067725255000,-5,0,-0.0608213,5,0.166,20,10
1619606067733474000,-6,0,-0.0563326,6,0.166,20,10
1619606067741471000,-5,0,-0.0517829,5,0.166,20,10
1619606067749775000,-7,1,-0.0481038,7.07107,0.166,20,10
1619606067757301000,-6,1,-0.0411318,6.08276,0.166,20,10
1619606067765305000,-5,1,-0.0350573,5.09902,0.166,20,10
1619606067773311000,-6,1,-0.0308466,6.08276,0.166,20,10
1619606067781263000,-5,1,-0.0247382,5.09902,0.166,20,10
1619606067789358000,-5,1,-0.0209371,5.09902,0.166,20,10
1619606067797269000,-4,1,-0.0167032,4.12311,0.166,20,10
1619606067805695000,-4,1,-0.013422,4.12311,0.166,20,10
1619606067813318000,-3,0,-0.0101403,3,0.166,20,10
1619606067821411000,-5,1,-0.00822539,5.09902,0.166,20,10
1619606067829430000,-4,1,-0.00398205,4.12311,0.166,20,10
1619606067837827000,-3,1,-0.000133241,3.16228,0.166,20,10
1619606067845303000,-4,1,0.00218945,4.12311,0.166,20,10
1619606067853322000,-4,1,0.00547611,4.12311,0.166,20,10
1619606067861373000,-4,2,0.00876307,4.47214,0.166,20,10
1619606067870511000,-4,1,0.0120502,4.12311,0.166,20,10
1619606067877444000,-4,2,0.0153377,4.47214,0.166,20,10
1619606067885283000,-5,2,0.0190175,5.38516,0.166,20,10
1619606067893442000,-4,2,0.0232692,4.47214,0.166,20,10
1619606067901337000,-5,2,0.0269496,5.38516,0.166,20,10
1619606067909417000,-4,2,0.0321662,4.47214,0.166,20,10
1619606067917293000,-4,1,0.0358456,4.12311,0.166,20,10
1619606067926523000,-4,2,0.0391326,4.47214,0.166,20,10
1619606067933550000,-4,2,0.0424198,4.47214,0.166,20,10
1619606067941756000,-4,2,0.0461003,4.47214,0.166,20,10
1619606067949409000,-5,2,0.049387,5.38516,0.166,20,10
1619606067957669000,-5,3,0.0540325,5.83095,0.166,20,10
1619606067966499000,-5,4,0.0590781,6.40312,0.166,20,10
1619606067974014000,-5,5,0.0650902,7.07107,0.166,20,10
1619606067984876000,-4,5,0.0719304,6.40312,0.166,20,10
1619606067991020000,-5,6,0.0778512,7.81025,0.166,20,10
1619606068001082000,-5,6,0.0851945,7.81025,0.166,20,10
1619606068007063000,-5,6,0.0916484,7.81025,0.166,20,10
1619606068015051000,-4,5,0.0990883,6.40312,0.166,20,10
1619606068022211000,-4,5,0.104689,6.40312,0.166,20,10
1619606068030458000,-4,5,0.110783,6.40312,0.166,20,10
1619606068039367000,-4,4,0.116413,5.65685,0.166,20,10
1619606068046996000,-3,5,0.121137,5.83095,0.166,20,10
1619606068053884000,-3,5,0.124966,5.83095,0.166,20,10
1619606068064723000,-2,6,0.129725,6.32456,0.166,20,10
1619606068069589000,-2,7,0.13464,7.28011,0.166,20,10
1619606068078454000,-1,9,0.140156,9.05539,0.166,20,10
1619606068087725000,0,10,0.145994,10,0.166,20,10
1619606068095953000,2,15,0.152311,15.1327,0.166,20,10
1619606068104101000,3,15,0.16285,15.2971,0.166,20,10
1619606068110789000,5,15,0.172093,15.8114,0.166,20,10
1619606068118644000,6,15,0.18073,16.1555,0.166,20,10
1619606068126377000,5,14,0.190588,14.8661,0.166,20,10
1619606068134265000,6,13,0.19979,14.3178,0.166,20,10
1619606068144444000,6,12,0.208246,13.4164,0.166,20,10
1619606068156188000,6,10,0.214825,11.6619,0.166,20,10
1619606068159595000,6,9,0.220163,10.8167,0.166,20,10
1619606068168010000,5,7,0.225561,8.60233,0.166,20,10
1619606068174695000,6,5,0.229093,7.81025,0.166,20,10
1619606068181421000,7,4,0.230468,8.06226,0.166,20,10
1619606068193056000,9,3,0.23102,9.48683,0.166,20,10
1619606068201933000,9,1,0.229486,9.05539,0.166,20,10
1619606068208749000,10,0,0.225864,10,0.166,20,10
