timestamp,dx,dy,D,speed
1618417017369840000,2,0,0.0132352,2
1618417017377779000,3,0,0.0117609,3
1618417017385695000,4,0,0.00996583,4
1618417017394069000,5,0,0.0088147,5
1618417017401942000,0,0,0.00997513,0
1618417017409799000,5,0,1.49223,5
1618417017417848000,5,1,1.49744,5.09902
1618417017426631000,3,1,1.50266,3.16228
1618417017441811000,1,0,1.5058,1
1618417017489789000,0,0,1.50685,0
1618417017505895000,1,-1,1.50685,1.41421
1618417017513875000,1,-1,1.50787,1.41421
1618417017529765000,1,-3,1.5089,3.16228
1618417017537789000,0,-1,1.5099,1
1618417017545819000,-1,-4,1.50989,4.12311
1618417017553952000,-1,-3,1.50881,3.16228
1618417017561678000,-2,-5,1.50775,5.38516
1618417017569807000,-2,-7,1.50564,7.28011
1618417017577812000,-6,-9,1.50356,10.8167
1618417017585779000,-11,-11,1.49736,15.5563
1618417017594004000,-17,-13,1.48604,21.4009
1618417017601810000,-23,-14,1.46862,26.9258
1618417017609870000,-28,-14,1.44513,31.305
1618417017617977000,-32,-12,1.41659,34.176
1618417017625799000,-34,-10,1.38396,35.4401
1618417017633922000,-35,-8,1.34926,35.9026
1618417017641930000,-36,-5,1.31348,36.3456
1618417017649716000,-40,-3,1.2765,40.1123
1618417017657983000,-42,-1,1.23524,42.0119
1618417017665724000,-45,-1,1.19175,45.0111
1618417017673978000,-51,0,1.14517,51
1618417017682152000,-55,0,1.0923,55
1618417017689800000,-57,0,1.03531,57
1618417017697983000,-60,0,0.976282,60
1618417017705773000,-62,0,0.914197,62
1618417017713885000,-62,1,0.850106,62.0081
1618417017721721000,-59,3,0.785952,59.0762
1618417017729733000,-56,7,0.724664,56.4358
1618417017737690000,-50,9,0.66589,50.8035
1618417017745772000,-44,9,0.612999,44.911
1618417017753812000,-37,9,0.566301,38.0789
1618417017761683000,-33,7,0.526848,33.7343
1618417017769760000,-29,6,0.491821,29.6142
1618417017777733000,-26,4,0.461073,26.3059
1618417017785695000,-24,2,0.433686,24.0832
1618417017794172000,-21,1,0.408616,21.0238
1618417017802138000,-17,1,0.386778,17.0294
1618417017809757000,-13,1,0.36908,13.0384
1618417017817916000,-9,2,0.355517,9.21954
1618417017825868000,-6,2,0.345952,6.32456
1618417017833828000,-4,3,0.33949,5
1618417017842027000,-4,3,0.334979,5
1618417017849720000,-5,3,0.330488,5.83095
1618417017857976000,-5,3,0.324983,5.83095
1618417017865984000,-6,4,0.319497,7.2111
1618417017874064000,-7,4,0.31291,8.06226
1618417017881954000,-8,3,0.305326,8.544
1618417017889895000,-9,4,0.296807,9.84886
1618417017897944000,-8,3,0.287219,8.544
1618417017905875000,-8,3,0.278758,8.544
1618417017914303000,-8,3,0.270325,8.544
1618417017921827000,-8,3,0.261923,8.544
1618417017929897000,-7,2,0.253555,7.28011
1618417017937886000,-6,1,0.246261,6.08276
1618417017945790000,-6,1,0.240016,6.08276
1618417017953935000,-5,1,0.233776,5.09902
1618417017961930000,-5,0,0.228584,5
1618417017969913000,-5,0,0.223376,5
1618417017977850000,-6,0,0.218168,6
1618417017985944000,-6,0,0.211919,6
1618417017994091000,-7,0,0.205671,7
1618417018001995000,-7,0,0.19838,7
1618417018009874000,-8,0,0.19109,8
1618417018017914000,-10,0,0.182758,10
1618417018025744000,-11,0,0.172344,11
1618417018034236000,-12,0,0.160889,12
1618417018041974000,-13,0,0.148393,13
1618417018050031000,-12,0,0.134856,12
1618417018057994000,-13,0,0.122362,13
1618417018066018000,-12,0,0.108828,12
1618417018073927000,-11,0,0.0963365,11
1618417018082071000,-11,0,0.0848886,11
1618417018090004000,-11,1,0.0734439,11.0454
1618417018097833000,-10,2,0.0620777,10.198
1618417018105808000,-9,2,0.0519386,9.21954
1618417018114131000,-8,2,0.043057,8.24621
1618417018121953000,-8,1,0.0355513,8.06226
1618417018130406000,-8,2,0.0281955,8.24621
1618417018137999000,-7,1,0.0222661,7.07107
1618417018145928000,-6,1,0.0181793,6.08276
1618417018154015000,-6,1,0.0167338,6.08276
1618417018161987000,-4,1,0.0176025,4.12311
1618417018169725000,-4,1,0.0196729,4.12311
1618417018177816000,-3,1,0.022385,3.16228
1618417018185797000,-1,0,0.0249293,1
1618417018193988000,-2,0,0.0255353,2
1618417018201942000,-1,0,0.0268276,1
1618417018249986000,0,0,0.0275102,0
1618417018346090000,0,0,1.53973,0
1618417018369955000,2,-1,1.53973,2.23607
1618417018378096000,2,-2,1.53781,2.82843
1618417018385837000,3,-2,1.53498,3.60555
1618417018394029000,5,-2,1.53166,5.38516
1618417018401902000,6,-3,1.52733,6.7082
1618417018409911000,7,-3,1.52161,7.61577
1618417018418178000,8,-5,1.5154,9.43398
1618417018427401000,10,-7,1.50688,12.2066
1618417018433768000,12,-10,1.49557,15.6205
1618417018442186000,15,-14,1.48054,20.5183
1618417018450116000,18,-17,1.4604,24.7588
1618417018458153000,21,-22,1.43609,30.4138
1618417018466098000,23,-25,1.40579,33.9706
1618417018474234000,25,-28,1.37182,37.5366
1618417018481874000,26,-30,1.3342,39.6989
1618417018489907000,29,-32,1.29435,43.1856
1618417018497993000,29,-34,1.25139,44.6878
1618417018505952000,29,-36,1.20668,46.2277
1618417018513957000,29,-36,1.1602,46.2277
1618417018522038000,30,-37,1.11386,47.634
1618417018529960000,31,-37,1.06633,48.2701
1618417018537908000,33,-38,1.01862,50.3289
1618417018546015000,34,-37,0.969475,50.2494
1618417018554682000,31,-36,0.921343,47.5079
1618417018561894000,30,-36,0.875628,46.8615
1618417018569919000,28,-35,0.830639,44.8219
1618417018577972000,27,-33,0.78765,42.638
1618417018586163000,23,-32,0.747377,39.4081
1618417018593948000,21,-32,0.709502,38.2753
1618417018601952000,18,-30,0.6724,34.9857
1618417018609949000,15,-28,0.638226,31.7648
1618417018617932000,13,-27,0.606862,29.9666
1618417018626031000,11,-27,0.577018,29.1548
1618417018634237000,11,-25,0.547592,27.313
1618417018642257000,10,-25,0.520345,26.9258
1618417018650245000,9,-25,0.493337,26.5707
1618417018657987000,7,-25,0.466539,25.9615
1618417018666064000,6,-24,0.439999,24.7386
1618417018673941000,3,-23,0.414629,23.1948
1618417018682014000,2,-22,0.390524,22.0907
1618417018690025000,1,-20,0.367525,20.025
1618417018698001000,0,-19,0.346666,19
1618417018705868000,0,-18,0.32691,18
1618417018714043000,0,-18,0.308197,18
1618417018721985000,0,-17,0.289489,17
1618417018729916000,-1,-17,0.271826,17.0294
1618417018738156000,-1,-14,0.254253,14.0357
1618417018746144000,-1,-13,0.239816,13.0384
1618417018754130000,0,-11,0.22644,11
1618417018761954000,0,-11,0.215044,11
1618417018769927000,0,-10,0.203656,10
1618417018778085000,0,-9,0.193311,9
1618417018785876000,0,-8,0.184006,8
1618417018794047000,0,-8,0.175742,8
1618417018801916000,-1,-7,0.167485,7.07107
1618417018809860000,-1,-5,0.16042,5.09902
1618417018817997000,-1,-5,0.155439,5.09902
1618417018826026000,-1,-3,0.15048,3.16228
1618417018834051000,0,-2,0.147593,2
1618417018842010000,0,-4,0.145546,4
1618417018849998000,0,-3,0.141456,3
1618417018858064000,0,-4,0.138391,4
1618417018865762000,1,-5,0.134308,5.09902
1618417018874156000,1,-5,0.128997,5.09902
1618417018882042000,1,-5,0.123686,5.09902
1618417018890017000,1,-6,0.118374,6.08276
1618417018898002000,1,-6,0.112044,6.08276
1618417018906031000,2,-6,0.105713,6.32456
1618417018913952000,2,-6,0.0991689,6.32456
1618417018921797000,3,-6,0.0926304,6.7082
1618417018930147000,3,-7,0.085914,7.61577
1618417018938016000,3,-7,0.0782143,7.61577
1618417018946087000,3,-7,0.0705664,7.61577
1618417018953908000,2,-7,0.0629891,7.28011
1618417018961966000,3,-7,0.055564,7.61577
1618417018969953000,2,-7,0.0481725,7.28011
1618417018977856000,2,-7,0.0409232,7.28011
1618417018985880000,1,-6,0.0338208,6.08276
1618417018994024000,1,-5,0.0277915,5.09902
1618417019001847000,1,-4,0.0229393,4.12311
1618417019010516000,1,-4,0.0193085,4.12311
1618417019017968000,0,-2,0.0160098,2
1618417019025992000,0,-2,0.0142537,2
1618417019033989000,0,-1,0.0125976,1
1618417019066566000,0,0,0.0118204,0
1618417019154235000,0,0,1.13055,0
1618417019218099000,1,4,1.13055,4.12311
1618417019226012000,1,5,1.12627,5.09902
1618417019234185000,2,8,1.12097,8.24621
1618417019241935000,2,13,1.11241,13.1529
1618417019250046000,5,17,1.09871,17.72
1618417019258030000,7,20,1.08039,21.1896
1618417019266262000,9,24,1.05867,25.632
1618417019273989000,11,25,1.03254,27.313
1618417019282179000,14,27,1.0051,30.4138
1618417019289823000,16,29,0.975242,33.121
1618417019298306000,18,30,0.943183,34.9857
1618417019305917000,18,31,0.910051,35.8469
1618417019314190000,18,31,0.876144,35.8469
1618417019322492000,19,31,0.842527,36.3593
1618417019330024000,16,32,0.80919,35.7771
1618417019338233000,15,31,0.775299,34.4384
1618417019346062000,14,33,0.742778,35.8469
1618417019354225000,14,35,0.70848,37.6962
1618417019361964000,11,36,0.672423,37.6431
1618417019370051000,10,37,0.635517,38.3275
1618417019377858000,9,37,0.597782,38.0789
1618417019385876000,8,37,0.560244,37.855
1618417019394057000,7,37,0.522888,37.6563
1618417019402196000,6,34,0.485705,34.5254
1618417019409804000,3,32,0.451763,32.1403
1618417019417863000,2,29,0.419578,29.0689
1618417019425855000,1,27,0.390437,27.0185
1618417019433905000,0,23,0.363262,23
1618417019442007000,0,20,0.340014,20
1618417019449815000,0,18,0.319884,18
1618417019458745000,0,16,0.301848,16
1618417019466362000,0,14,0.285894,14
1618417019474076000,0,13,0.272004,13
1618417019482439000,0,12,0.259174,12
1618417019490157000,0,12,0.247399,12
1618417019497753000,-1,12,0.235698,12.0416
1618417019506141000,-1,11,0.223691,11.0454
1618417019514326000,-2,9,0.212705,9.21954
1618417019522072000,-3,9,0.203267,9.48683
1618417019529875000,-3,7,0.193424,7.61577
1618417019537905000,-3,7,0.185491,7.61577
1618417019546061000,-3,6,0.177558,6.7082
1618417019554421000,-3,5,0.17058,5.83095
1618417019562182000,-2,4,0.164558,4.47214
1618417019570081000,-3,4,0.159907,5
1618417019578049000,-2,4,0.15485,4.47214
1618417019585939000,-2,4,0.150202,4.47214
1618417019594003000,-3,3,0.145555,4.24264
1618417019602021000,-3,4,0.141481,5
1618417019610016000,-4,3,0.136457,5
1618417019617899000,-4,3,0.132061,5
1618417019626085000,-4,4,0.127726,5.65685
1618417019633736000,-4,3,0.122465,5
1618417019641820000,-4,4,0.118265,5.65685
1618417019649920000,-4,6,0.11314,7.2111
1618417019657910000,-4,6,0.106065,7.2111
1618417019665936000,-4,8,0.0990551,8.94427
1618417019674622000,-4,8,0.0900739,8.94427
1618417019681820000,-4,9,0.0811683,9.84886
1618417019689952000,-4,9,0.0713311,9.84886
1618417019697958000,-4,10,0.0616316,10.7703
1618417019706142000,-3,9,0.0511051,9.48683
1618417019713923000,-2,8,0.0418814,8.24621
1618417019721822000,-1,7,0.0338717,7.07107
1618417019729903000,-1,6,0.0269506,6.08276
1618417019737868000,-1,5,0.0213112,5.09902
1618417019745959000,-1,3,0.0170797,3.16228
1618417019753826000,0,1,0.0151442,1
1618417019761753000,0,2,0.0143677,2
1618417019770015000,0,1,0.0129273,1
1618417019793903000,0,0,0.0122764,0
1618417019866564000,0,0,1.09967,0
1618417019930868000,-3,-1,1.09967,3.16228
1618417019938072000,-3,-1,1.09772,3.16228
1618417019945790000,-6,-1,1.09578,6.08276
1618417019953934000,-7,0,1.0913,7
1618417019961947000,-13,1,1.08539,13.0384
1618417019969876000,-16,3,1.07384,16.2788
1618417019978222000,-22,7,1.05859,23.0868
1618417019986277000,-28,10,1.0359,29.7321
1618417019993804000,-33,13,1.00641,35.4683
1618417020001797000,-39,18,0.970982,42.9535
1618417020010639000,-41,20,0.927541,45.618
1618417020018058000,-43,21,0.881297,47.8539
1618417020026101000,-43,21,0.832935,47.8539
1618417020033816000,-44,22,0.784759,49.1935
1618417020041725000,-44,22,0.735333,49.1935
1618417020049702000,-41,22,0.686174,46.5296
1618417020058022000,-36,21,0.639561,41.6773
1618417020065819000,-33,19,0.597619,38.0789
1618417020073851000,-31,19,0.559559,36.3593
1618417020082134000,-28,20,0.523131,34.4093
1618417020090075000,-26,19,0.488186,32.2025
1618417020097748000,-23,18,0.455522,29.2062
1618417020105890000,-20,18,0.425779,26.9072
1618417020113791000,-17,18,0.39809,24.7588
1618417020121771000,-14,17,0.372388,22.0227
1618417020129818000,-12,16,0.349451,20
1618417020137799000,-11,16,0.328626,19.4165
1618417020145814000,-9,15,0.308453,17.4929
1618417020153689000,-7,15,0.29041,16.5529
1618417020161763000,-7,16,0.273729,17.4642
1618417020169799000,-6,15,0.256338,16.1555
1618417020177801000,-6,15,0.240539,16.1555
1618417020185898000,-6,14,0.224889,15.2315
1618417020193719000,-5,13,0.210148,13.9284
1618417020201852000,-5,12,0.197055,13
1618417020209854000,-4,11,0.184854,11.7047
1618417020217861000,-4,10,0.174316,10.7703
1618417020225903000,-5,8,0.164631,9.43398
1618417020233937000,-4,8,0.155503,8.94427
1618417020242061000,-4,7,0.147327,8.06226
1618417020249784000,-4,6,0.139851,7.2111
1618417020257901000,-4,6,0.13302,7.2111
1618417020266234000,-4,6,0.126266,7.2111
1618417020274452000,-4,6,0.119602,7.2111
1618417020281833000,-5,6,0.113045,7.81025
1618417020289887000,-4,5,0.105664,6.40312
1618417020298095000,-5,5,0.0997631,7.07107
1618417020306459000,-5,5,0.0929919,7.07107
1618417020314155000,-5,5,0.0863181,7.07107
1618417020322116000,-6,4,0.0797662,7.2111
1618417020330932000,-5,4,0.0726188,6.40312
1618417020338374000,-5,3,0.066569,5.83095
1618417020345983000,-5,3,0.0608355,5.83095
1618417020354196000,-5,3,0.0551749,5.83095
1618417020362079000,-5,3,0.049612,5.83095
1618417020369890000,-5,2,0.0441841,5.38516
1618417020377934000,-5,2,0.0389309,5.38516
1618417020386206000,-5,1,0.0337925,5.09902
1618417020394131000,-5,1,0.028695,5.09902
1618417020402156000,-4,1,0.0236916,4.12311
1618417020410065000,-4,2,0.0198594,4.47214
1618417020417982000,-5,2,0.0166939,5.38516
1618417020427095000,-4,1,0.0135998,4.12311
1618417020433719000,-3,2,0.0119061,3.60555
1618417020442109000,-3,1,0.012832,3.16228
1618417020449816000,-2,1,0.0136489,2.23607
1618417020457859000,-2,1,0.0149277,2.23607
1618417020465677000,-1,1,0.0164388,1.41421
1618417020489859000,-1,1,0.0177536,1.41421
1618417020497873000,0,0,0.0190914,0
1618417020577828000,0,0,0.983834,0
1618417020602156000,1,-3,0.983834,3.16228
1618417020609885000,2,-3,0.980632,3.60555
1618417020617731000,2,-3,0.976878,3.60555
1618417020625715000,2,-4,0.973124,4.47214
1618417020633714000,3,-4,0.968486,5
1618417020641723000,4,-5,0.963297,6.40312
1618417020649712000,5,-6,0.956672,7.81025
1618417020657732000,8,-8,0.948613,11.3137
1618417020665733000,11,-11,0.937138,15.5563
1618417020673712000,15,-16,0.921373,21.9317
1618417020681698000,20,-21,0.89901,29
1618417020689865000,25,-26,0.869529,36.0694
1618417020697744000,28,-29,0.832977,40.3113
1618417020705670000,30,-32,0.79226,43.8634
1618417020713733000,31,-32,0.747943,44.5533
1618417020721706000,31,-32,0.703317,44.5533
1618417020729767000,30,-31,0.658937,43.1393
1618417020737685000,29,-30,0.616244,41.7253
1618417020745968000,25,-28,0.575267,37.5366
1618417020753824000,23,-27,0.538197,35.4683
1618417020761815000,20,-24,0.503159,31.241
1618417020769905000,18,-22,0.472417,28.4253
1618417020777706000,16,-21,0.444574,26.4008
1618417020785688000,15,-19,0.418593,24.2074
1618417020793900000,12,-17,0.39511,20.8087
1618417020802070000,11,-16,0.374675,19.4165
1618417020809671000,9,-15,0.355651,17.4929
1618417020817691000,7,-14,0.338253,15.6525
1618417020825699000,6,-13,0.322411,14.3178
1618417020833637000,4,-13,0.307851,13.6015
1618417020841691000,3,-12,0.293742,12.3693
1618417020849686000,1,-11,0.280869,11.0454
1618417020857654000,1,-11,0.269438,11.0454
1618417020865693000,0,-9,0.258014,9
1618417020873644000,0,-9,0.248858,9
1618417020881705000,0,-8,0.239719,8
1618417020889741000,0,-7,0.231611,7
1618417020897862000,0,-7,0.22453,7
1618417020905776000,0,-7,0.217463,7
1618417020914155000,1,-8,0.210411,8.06226
1618417020921854000,1,-8,0.202096,8.06226
1618417020929839000,2,-9,0.193787,9.21954
1618417020937760000,2,-9,0.184198,9.21954
1618417020945869000,2,-9,0.174611,9.21954
1618417020953771000,1,-9,0.165027,9.05539
1618417020961968000,2,-8,0.155742,8.24621
1618417020970254000,1,-8,0.147163,8.06226
1618417020977760000,2,-7,0.138896,7.28011
1618417020985795000,1,-7,0.131316,7.07107
1618417020993729000,1,-6,0.124058,6.08276
1618417021001732000,1,-5,0.1178,5.09902
1618417021009843000,1,-5,0.112534,5.09902
1618417021017949000,1,-6,0.107273,6.08276
1618417021025738000,2,-6,0.101039,6.32456
1618417021033736000,1,-7,0.0944535,7.07107
1618417021041738000,2,-8,0.087263,8.24621
1618417021049990000,2,-9,0.0787469,9.21954
1618417021057767000,1,-8,0.0692904,8.06226
1618417021065824000,2,-8,0.0612667,8.24621
1618417021073833000,2,-8,0.0528732,8.24621
1618417021081954000,2,-7,0.0445546,7.28011
1618417021089992000,2,-6,0.0372357,6.32456
1618417021097915000,2,-5,0.0308895,5.38516
1618417021105777000,1,-4,0.0254762,4.12311
1618417021113819000,2,-3,0.0216429,3.60555
1618417021121834000,1,-3,0.0179508,3.16228
1618417021129814000,1,-3,0.0150861,3.16228
1618417021137835000,1,-2,0.0124358,2.23607
1618417021146207000,1,-2,0.0105483,2.23607
1618417021162418000,0,0,0.00887332,0
1618417021242472000,0,0,0.88326,0
1618417021249977000,0,-1,0.88326,1
1618417021257813000,1,-2,0.88228,2.23607
1618417021266018000,2,-1,0.880673,2.23607
1618417021273882000,2,-2,0.880405,2.82843
1618417021281977000,4,-3,0.879165,5
1618417021289962000,7,-3,0.877684,7.61577
1618417021297774000,8,-3,0.87735,8.544
1618417021305786000,10,-4,0.87747,10.7703
1618417021313869000,13,-5,0.877506,13.9284
1618417021321875000,15,-6,0.877959,16.1555
1618417021329996000,15,-7,0.87856,16.5529
1618417021337911000,16,-7,0.878543,17.4642
1618417021345874000,15,-9,0.879331,17.4929
1618417021353696000,13,-10,0.878167,16.4012
1618417021362854000,9,-11,0.875457,14.2127
1618417021369850000,6,-12,0.870088,13.4164
1618417021377872000,4,-13,0.862446,13.6015
1618417021385749000,1,-15,0.852989,15.0333
1618417021393724000,-1,-17,0.84024,17.0294
1618417021401779000,-3,-18,0.824713,18.2483
1618417021409775000,-6,-20,0.807266,20.8806
1618417021417791000,-8,-22,0.786426,23.4094
1618417021425771000,-11,-24,0.762744,26.4008
1618417021433678000,-13,-26,0.735624,29.0689
1618417021441748000,-15,-28,0.705634,31.7648
1618417021449792000,-16,-30,0.672769,34
1618417021457918000,-21,-30,0.637624,36.6197
1618417021465890000,-23,-31,0.59948,38.6005
1618417021473831000,-24,-30,0.55928,38.4187
1618417021481721000,-24,-29,0.519334,37.6431
1618417021490087000,-22,-27,0.480256,34.8281
1618417021497773000,-20,-25,0.444097,32.0156
1618417021505768000,-16,-23,0.410851,28.0179
1618417021513965000,-14,-22,0.381669,26.0768
1618417021522396000,-11,-20,0.354515,22.8254
1618417021530983000,-9,-19,0.330843,21.0238
1618417021537934000,-7,-19,0.309235,20.2485
1618417021546223000,-5,-18,0.288892,18.6815
1618417021554142000,-4,-18,0.270759,18.4391
1618417021562344000,-4,-17,0.253483,17.4642
1618417021570511000,-4,-17,0.237287,17.4642
1618417021577849000,-3,-16,0.2214,16.2788
1618417021585803000,-3,-16,0.207368,16.2788
1618417021593874000,-3,-15,0.193805,15.2971
1618417021601848000,-3,-15,0.181454,15.2971
1618417021609820000,-2,-14,0.169701,14.1421
1618417021617828000,-3,-12,0.160106,12.3693
1618417021625868000,-3,-11,0.151341,11.4018
1618417021633859000,-2,-10,0.143614,10.198
1618417021641834000,-2,-9,0.137816,9.21954
1618417021649902000,-2,-8,0.132909,8.24621
1618417021657892000,-2,-7,0.128765,7.28011
1618417021665804000,-2,-7,0.125254,7.28011
1618417021673824000,-3,-5,0.122113,5.83095
1618417021681923000,-3,-5,0.118481,5.83095
1618417021689830000,-2,-3,0.115056,3.60555
1618417021697792000,-3,-3,0.112899,4.24264
1618417021705829000,-3,-2,0.109785,3.60555
1618417021713856000,-4,-1,0.10672,4.12311
1618417021721839000,-4,-1,0.102603,4.12311
1618417021729755000,-5,-1,0.098501,5.09902
1618417021738216000,-6,-1,0.0933776,6.08276
1618417021745843000,-6,-2,0.0872395,6.32456
1618417021753854000,-7,-1,0.0812573,7.07107
1618417021761851000,-8,-2,0.0741825,8.24621
1618417021769804000,-8,-2,0.0663497,8.24621
1618417021777654000,-8,-1,0.058729,8.06226
1618417021785719000,-8,-2,0.0510676,8.24621
1618417021793845000,-8,-1,0.044108,8.06226
1618417021801834000,-7,0,0.037264,7
1618417021809855000,-7,0,0.0313101,7
1618417021818161000,-6,0,0.0260455,6
1618417021825788000,-4,0,0.0224541,4
1618417021834082000,-4,1,0.0207719,4.12311
1618417021841906000,-2,1,0.0188031,2.23607
1618417021850033000,-1,1,0.0176021,1.41421
1618417021857967000,-1,2,0.0165687,2.23607
1618417021865931000,-1,2,0.0145711,2.23607
1618417021873996000,-1,1,0.0126871,1.41421
1618417021881890000,-1,2,0.0119588,2.23607
1618417021889920000,-1,2,0.0104412,2.23607
1618417021897768000,-1,2,0.00926685,2.23607
1618417021905666000,-1,2,0.00857793,2.23607
1618417021913803000,0,1,0.00849344,1
1618417021921804000,0,0,0.00818191,0
1618417021930502000,0,1,1.3199,1
1618417022001963000,0,0,1.31906,0
1618417022042015000,0,1,1.31906,1
1618417022049933000,0,1,1.31822,1
1618417022057934000,1,3,1.31739,3.16228
1618417022065928000,2,2,1.31425,2.82843
1618417022073836000,3,3,1.31134,4.24264
1618417022081837000,3,4,1.30697,5
1618417022089942000,6,7,1.30176,9.21954
1618417022097882000,7,9,1.29218,11.4018
1618417022105965000,10,10,1.28031,14.1421
1618417022113880000,14,11,1.26575,17.8045
1618417022121929000,19,13,1.2479,23.0217
1618417022129945000,23,14,1.22533,26.9258
1618417022137930000,28,17,1.19957,32.7567
1618417022146126000,31,18,1.1684,35.8469
1618417022154028000,34,21,1.13478,39.9625
1618417022162537000,36,24,1.0971,43.2666
1618417022170012000,39,27,1.05595,47.4342
1618417022178383000,41,30,1.01085,50.8035
1618417022186151000,43,32,0.962434,53.6004
1618417022194015000,43,32,0.911696,53.6004
1618417022202083000,44,33,0.86159,55
1618417022209922000,44,34,0.81085,55.6058
1618417022218130000,44,34,0.760079,55.6058
1618417022225957000,43,34,0.710402,54.8179
1618417022233774000,40,35,0.662382,53.1507
1618417022241803000,36,34,0.615703,49.5177
1618417022249898000,32,32,0.572465,45.2548
1618417022257984000,28,31,0.533447,41.7732
1618417022265969000,23,29,0.497352,37.0135
1618417022273853000,19,28,0.464973,33.8378
1618417022281812000,17,27,0.434769,31.9061
1618417022289824000,14,26,0.406402,29.5296
1618417022298025000,11,24,0.37971,26.4008
1618417022305864000,9,23,0.355487,24.6982
1618417022313875000,6,22,0.332563,22.8035
1618417022321865000,4,19,0.310645,19.4165
1618417022329843000,2,18,0.291739,18.1108
1618417022337846000,0,15,0.273649,15
1618417022346141000,-1,15,0.258312,15.0333
1618417022354114000,-3,12,0.242796,12.3693
1618417022362159000,-4,10,0.229921,10.7703
1618417022369875000,-5,9,0.218885,10.2956
1618417022378149000,-5,8,0.208703,9.43398
1618417022386087000,-6,7,0.199607,9.21954
1618417022394180000,-6,7,0.191472,9.21954
1618417022402025000,-6,7,0.183478,9.21954
1618417022409864000,-6,7,0.175646,9.21954
1618417022417951000,-7,7,0.167998,9.89949
1618417022425954000,-8,6,0.160558,10
1618417022433897000,-9,6,0.154546,10.8167
1618417022441989000,-9,6,0.149141,10.8167
1618417022450092000,-8,5,0.144416,9.43398
1618417022457905000,-8,6,0.141176,10
1618417022466134000,-6,6,0.137571,8.48528
1618417022474435000,-5,7,0.133882,8.60233
1618417022482047000,-5,7,0.129299,8.60233
1618417022490129000,-5,7,0.12519,8.60233
1618417022497889000,-3,7,0.121604,7.61577
1618417022505910000,-3,7,0.117352,7.61577
1618417022514040000,-2,7,0.113495,7.28011
1618417022522454000,-2,6,0.109366,6.32456
1618417022530033000,-2,7,0.106344,7.28011
1618417022538108000,-1,7,0.102975,7.07107
1618417022546238000,0,5,0.0992322,5
1618417022554820000,0,6,0.0961987,6
1618417022562056000,0,6,0.0928138,6
1618417022570318000,1,6,0.0897371,6.08276
1618417022578100000,1,4,0.0860515,4.12311
1618417022586149000,2,4,0.083449,4.47214
1618417022594075000,2,4,0.0800105,4.47214
1618417022602176000,2,4,0.0767009,4.47214
1618417022610674000,3,4,0.0735376,5
1618417022618043000,3,4,0.0695219,5
1618417022625979000,3,4,0.0656739,5
1618417022633994000,3,4,0.0620248,5
1618417022641979000,3,4,0.0586119,5
1618417022650163000,4,4,0.0554786,5.65685
1618417022657866000,3,4,0.0516405,5
1618417022665894000,4,5,0.0492371,6.40312
1618417022673807000,4,4,0.0466319,5.65685
1618417022681886000,5,4,0.0444043,6.40312
1618417022690040000,5,3,0.0420142,5.83095
1618417022697858000,5,3,0.0398799,5.83095
1618417022705883000,4,2,0.0385928,4.47214
1618417022713858000,3,1,0.0378783,3.16228
1618417022721883000,2,1,0.0372481,2.23607
1618417022729857000,0,0,0.0373037,0
1618417022737855000,1,0,1.28033,1
1618417022786116000,1,0,1.28009,1
1618417022794355000,2,-1,1.27985,2.23607
1618417022802048000,2,-3,1.27835,3.60555
1618417022810303000,2,-4,1.27483,4.47214
1618417022817961000,3,-4,1.27029,5
1618417022825966000,2,-4,1.26552,4.47214
1618417022834353000,2,-3,1.26099,3.60555
1618417022841974000,1,-2,1.25747,2.23607
1618417022849821000,1,-1,1.25521,1.41421
1618417022882863000,0,0,1.25396,0
1618417022906113000,1,-1,1.25396,1.41421
1618417022914306000,3,-2,1.25271,3.60555
1618417022922012000,4,-4,1.24998,5.65685
1618417022930454000,5,-7,1.24499,8.60233
1618417022937887000,7,-9,1.23673,11.4018
1618417022946007000,10,-12,1.22601,15.6205
1618417022953934000,12,-15,1.21159,19.2094
1618417022962032000,15,-20,1.19375,25
1618417022969968000,20,-25,1.17026,32.0156
1618417022977974000,21,-31,1.14083,37.4433
1618417022985840000,22,-33,1.10528,39.6611
1618417022994055000,21,-35,1.06775,40.8167
1618417023001958000,19,-35,1.02859,39.8246
1618417023010093000,15,-35,0.989948,38.0789
1618417023018122000,12,-35,0.951975,37
1618417023026180000,10,-35,0.914441,36.4005
1618417023034084000,9,-37,0.877176,38.0789
1618417023042148000,8,-37,0.837978,37.855
1618417023050757000,8,-37,0.798902,37.855
1618417023058136000,8,-37,0.759864,37.855
1618417023065969000,8,-37,0.720869,37.855
1618417023074653000,7,-35,0.681923,35.6931
1618417023081985000,7,-33,0.645163,33.7343
1618417023090252000,5,-31,0.610535,31.4006
1618417023097798000,3,-29,0.578103,29.1548
1618417023106024000,2,-28,0.547829,28.0713
1618417023114085000,1,-25,0.518626,25.02
1618417023121830000,0,-22,0.492569,22
1618417023130014000,0,-22,0.469656,22
1618417023138016000,-1,-20,0.446744,20.025
1618417023146111000,-3,-18,0.425938,18.2483
1618417023153734000,-3,-17,0.407281,17.2627
1618417023161853000,-2,-16,0.389698,16.1245
1618417023170037000,-1,-16,0.373142,16.0312
1618417023178039000,-1,-15,0.356551,15.0333
1618417023185941000,-2,-15,0.34101,15.1327
1618417023193987000,-3,-14,0.325551,14.3178
