timestamp,dx,dy,D,speed,click
1618417250556732000,-6,11,0.320789,12.53,0
1618417250562023000,-7,11,0.307745,13.0384,0
1618417250569936000,-6,11,0.29417,12.53,0
1618417250577966000,-6,11,0.281127,12.53,0
1618417250586409000,-7,11,0.268085,13.0384,0
1618417250594009000,-8,11,0.254509,13.6015,0
1618417250602040000,-8,10,0.240402,12.8062,0
1618417250610012000,-9,11,0.227205,14.2127,0
1618417250618204000,-9,11,0.212607,14.2127,0
1618417250626027000,-9,11,0.198039,14.2127,0
1618417250634172000,-8,11,0.183509,13.6015,0
1618417250642019000,-9,11,0.169499,14.2127,0
1618417250649988000,-9,11,0.155059,14.2127,0
1618417250657981000,-9,11,0.140695,14.2127,0
1618417250665976000,-9,12,0.126433,15,0
1618417250673941000,-8,11,0.111337,13.6015,0
1618417250682086000,-8,11,0.0977289,13.6015,0
1618417250690171000,-7,11,0.0843057,13.0384,0
1618417250697842000,-6,10,0.0713948,11.6619,0
1618417250706166000,-6,10,0.0599746,11.6619,0
1618417250714188000,-6,10,0.0489063,11.6619,0
1618417250721846000,-5,10,0.0384947,11.1803,0
1618417250729834000,-4,9,0.0291352,9.84886,0
1618417250737830000,-4,8,0.0223155,8.94427,0
1618417250745907000,-3,7,0.0194393,7.61577,0
1618417250753836000,-2,7,0.0198617,7.28011,0
1618417250761883000,-2,6,0.0221498,6.32456,0
1618417250769851000,-1,6,0.0260507,6.08276,0
1618417250778070000,-1,5,0.0300102,5.09902,0
1618417250786310000,-1,5,0.0339984,5.09902,0
1618417250794088000,-1,4,0.0383091,4.12311,0
1618417250803559000,0,3,0.0420617,3,0
1618417250810030000,0,3,0.0444441,3,0
1618417250818360000,0,3,0.0469137,3,0
1618417250826123000,0,2,0.0494575,2,0
1618417250834177000,0,0,0.0511892,0,1
1618417250842789000,0,1,0.0511892,1,1
1618417250850015000,0,1,0.0520647,1,1
1618417250914292000,0,0,0.0529462,0,0
1618417250970127000,1,1,0.0529462,1.41421,0
1618417250978030000,1,-1,0.0532996,1.41421,0
1618417250986354000,2,-1,0.0518758,2.23607,0
1618417250994061000,3,-1,0.0499499,3.16228,0
1618417251002183000,2,-2,0.047598,2.82843,0
1618417251010323000,3,-2,0.0448269,3.60555,0
1618417251018236000,3,-2,0.0416819,3.60555,0
1618417251026163000,3,-2,0.038646,3.60555,0
1618417251034003000,4,-2,0.0357472,4.47214,0
1618417251042250000,3,-2,0.0328451,3.60555,0
1618417251050060000,3,-2,0.0304316,3.60555,0
1618417251058204000,3,-2,0.0283121,3.60555,0
1618417251066457000,3,-2,0.0265572,3.60555,0
1618417251074005000,3,-2,0.0252428,3.60555,0
1618417251082014000,2,-2,0.0244403,2.82843,0
1618417251090055000,2,-2,0.0236268,2.82843,0
1618417251098031000,1,-2,0.0231621,2.23607,0
1618417251106071000,1,-1,0.0223192,1.41421,0
1618417251113960000,1,-1,0.0223674,1.41421,0
1618417251138296000,0,0,0.022512,0,1
1618417251194817000,0,0,0.42656,0,0
1618417251202183000,1,-1,0.42656,1.41421,0
1618417251210203000,1,-1,0.426119,1.41421,0
1618417251218256000,2,-2,0.425683,2.82843,0
1618417251226559000,2,-2,0.424826,2.82843,0
1618417251234353000,3,-3,0.423987,4.24264,0
1618417251242247000,4,-4,0.422764,5.65685,0
1618417251250320000,5,-4,0.421199,6.40312,0
1618417251258527000,8,-4,0.418817,8.94427,0
1618417251266053000,10,-6,0.413873,11.6619,0
1618417251274006000,12,-5,0.40848,13,0
1618417251282057000,15,-7,0.401078,16.5529,0
1618417251290055000,18,-7,0.392759,19.3132,0
1618417251298098000,20,-8,0.382626,21.5407,0
1618417251306185000,23,-8,0.372477,24.3516,0
1618417251314021000,25,-7,0.36127,25.9615,0
1618417251322051000,26,-6,0.349405,26.6833,0
1618417251330024000,27,-6,0.337833,27.6586,0
1618417251338041000,28,-5,0.327678,28.4429,0
1618417251346096000,29,-2,0.318411,29.0689,0
1618417251354051000,28,-1,0.308404,28.0179,0
1618417251362248000,27,0,0.30039,27,0
1618417251370167000,27,2,0.294211,27.074,0
1618417251377973000,24,5,0.288557,24.5153,0
1618417251386366000,22,6,0.282425,22.8035,0
1618417251394036000,20,9,0.277279,21.9317,0
1618417251402105000,18,11,0.270666,21.095,0
1618417251410198000,16,15,0.263324,21.9317,0
1618417251418036000,14,17,0.253037,22.0227,0
1618417251426251000,11,18,0.241718,21.095,0
1618417251434386000,9,19,0.229731,21.0238,0
1618417251442431000,7,18,0.217298,19.3132,0
1618417251449855000,5,17,0.206013,17.72,0
1618417251458387000,3,15,0.195544,15.2971,0
1618417251466306000,2,12,0.186289,12.1655,0
1618417251474200000,1,11,0.179249,11.0454,0
1618417251482316000,0,9,0.172678,9,0
1618417251490412000,-1,10,0.167007,10.0499,0
1618417251498524000,-1,9,0.16024,9.05539,0
1618417251506338000,-1,7,0.154412,7.07107,0
1618417251514208000,-1,6,0.14993,6.08276,0
1618417251522084000,-1,5,0.14614,5.09902,0
1618417251530039000,-2,4,0.142962,4.47214,0
1618417251538155000,-1,4,0.139364,4.12311,0
1618417251546143000,-1,3,0.136796,3.16228,0
1618417251554368000,-2,3,0.134684,3.60555,0
1618417251562309000,-2,2,0.131641,2.82843,0
1618417251570039000,-2,3,0.128978,3.60555,0
1618417251578098000,-2,2,0.125995,2.82843,0
1618417251586052000,-3,2,0.123369,3.60555,0
1618417251594082000,-3,3,0.119762,4.24264,0
1618417251602232000,-3,2,0.115868,3.60555,0
1618417251610124000,-4,2,0.112291,4.47214,0
1618417251618272000,-5,3,0.10772,5.83095,0
1618417251625968000,-5,2,0.101888,5.38516,0
1618417251634361000,-5,2,0.0963292,5.38516,0
1618417251641882000,-6,2,0.090777,6.32456,0
1618417251650330000,-6,1,0.0842169,6.08276,0
1618417251658262000,-7,1,0.0778934,7.07107,0
1618417251666396000,-6,1,0.0705599,6.08276,0
1618417251674806000,-7,1,0.0642434,7.07107,0
1618417251681935000,-7,2,0.0569243,7.28011,0
1618417251690310000,-6,1,0.049342,6.08276,0
1618417251698129000,-6,1,0.0430377,6.08276,0
1618417251706252000,-6,1,0.0367443,6.08276,0
1618417251714118000,-5,1,0.0304686,5.09902,0
1618417251722174000,-4,0,0.0252032,4,0
1618417251730078000,-5,0,0.0213243,5,0
1618417251738195000,-4,0,0.016672,4,0
1618417251746224000,-3,0,0.0132516,3,0
1618417251754000000,-2,0,0.0110284,2,0
1618417251761985000,-2,0,0.00982307,2,0
1618417251769999000,-2,0,0.00894645,2,0
1618417251778064000,-1,0,0.00850095,1,0
1618417251786121000,-1,0,0.00846374,1,0
1618417251834765000,0,0,0.00855417,0,1
1618417251906461000,0,0,1.60888,0,0
1618417251922795000,2,-1,1.60888,2.23607,0
1618417251931052000,3,-2,1.60737,3.60555,0
1618417251938260000,5,-3,1.60462,5.83095,0
1618417251946074000,6,-3,1.60036,6.7082,0
1618417251955382000,9,-4,1.59588,9.84886,0
1618417251962199000,11,-4,1.58971,11.7047,0
1618417251970173000,13,-6,1.58312,14.3178,0
1618417251978208000,15,-6,1.57412,16.1555,0
1618417251985992000,17,-7,1.56479,18.3848,0
1618417251994224000,18,-9,1.55417,20.1246,0
1618417252002379000,18,-11,1.54148,21.095,0
1618417252009952000,19,-14,1.52691,23.6008,0
1618417252018110000,19,-18,1.50927,26.1725,0
1618417252026119000,19,-22,1.48771,29.0689,0
1618417252034201000,19,-27,1.46221,33.0151,0
1618417252042059000,19,-29,1.43173,34.6699,0
1618417252051354000,18,-31,1.39936,35.8469,0
1618417252058155000,16,-34,1.36521,37.5766,0
1618417252066214000,16,-36,1.32832,39.3954,0
1618417252074246000,14,-38,1.28948,40.4969,0
1618417252081981000,13,-41,1.24886,43.0116,0
1618417252090173000,12,-42,1.2053,43.6807,0
1618417252098440000,11,-43,1.16086,44.3847,0
1618417252106352000,11,-44,1.11551,45.3542,0
1618417252114266000,11,-44,1.06919,45.3542,0
1618417252121934000,10,-41,1.02297,42.2019,0
1618417252131006000,8,-37,0.979982,37.855,0
1618417252138226000,7,-34,0.941285,34.7131,0
1618417252146145000,6,-31,0.905784,31.5753,0
1618417252154019000,6,-30,0.873463,30.5941,0
1618417252162072000,6,-28,0.842229,28.6356,0
1618417252170069000,6,-28,0.813126,28.6356,0
1618417252178833000,5,-28,0.784079,28.4429,0
1618417252186024000,6,-28,0.75506,28.6356,0
1618417252194105000,5,-26,0.726131,26.4764,0
1618417252202116000,5,-26,0.699306,26.4764,0
1618417252210165000,6,-26,0.672543,26.6833,0
1618417252218280000,5,-25,0.645922,25.4951,0
1618417252226130000,5,-26,0.620355,26.4764,0
1618417252234122000,5,-27,0.593838,27.4591,0
1618417252243021000,6,-26,0.566386,26.6833,0
1618417252250190000,5,-26,0.540218,26.4764,0
1618417252258043000,2,-24,0.514072,24.0832,0
1618417252266410000,1,-23,0.489652,23.0217,0
1618417252274120000,1,-21,0.466159,21.0238,0
1618417252282359000,0,-18,0.44477,18,0
1618417252290184000,0,-17,0.426316,17,0
1618417252298134000,1,-17,0.408912,17.0294,0
1618417252306035000,0,-14,0.391741,14,0
1618417252314048000,0,-14,0.377462,14,0
1618417252322029000,0,-14,0.363206,14,0
1618417252329991000,0,-13,0.348978,13,0
1618417252338151000,0,-12,0.335793,12,0
1618417252346154000,0,-11,0.323649,11,0
1618417252354049000,0,-10,0.312542,10,0
1618417252362073000,0,-9,0.302466,9,0
1618417252369940000,-1,-9,0.293419,9.05539,0
1618417252377883000,-2,-8,0.284109,8.24621,0
1618417252386250000,-2,-9,0.275523,9.21954,0
1618417252393944000,-3,-9,0.265936,9.48683,0
1618417252402027000,-3,-10,0.256063,10.4403,0
1618417252409849000,-3,-11,0.245189,11.4018,0
1618417252418313000,-3,-10,0.233313,10.4403,0
1618417252425907000,-2,-10,0.222439,10.198,0
1618417252434323000,-2,-8,0.21185,8.24621,0
1618417252442120000,-1,-8,0.203265,8.06226,0
1618417252450374000,-1,-7,0.194973,7.07107,0
1618417252458022000,0,-5,0.187688,5,0
1618417252467112000,0,-6,0.182707,6,0
1618417252473908000,-1,-8,0.176747,8.06226,0
1618417252482374000,-1,-7,0.168502,7.07107,0
1618417252490204000,-1,-8,0.161259,8.06226,0
1618417252498751000,-2,-8,0.153045,8.24621,0
1618417252506266000,-2,-8,0.144496,8.24621,0
1618417252514091000,-2,-9,0.135952,9.21954,0
1618417252521987000,-3,-8,0.12644,8.544,0
1618417252529927000,-3,-8,0.11754,8.544,0
1618417252537943000,-2,-7,0.10864,7.28011,0
1618417252546145000,-2,-6,0.101085,6.32456,0
1618417252554031000,-2,-5,0.0945049,5.38516,0
1618417252561956000,-1,-4,0.0888956,4.12311,0
1618417252569972000,-1,-3,0.0846367,3.16228,0
1618417252578036000,-1,-2,0.081348,2.23607,0
1618417252586099000,-1,-2,0.0790271,2.23607,0
1618417252594022000,-1,-2,0.0767068,2.23607,0
1618417252601949000,-1,-1,0.074387,1.41421,0
1618417252610074000,-1,-1,0.0730403,1.41421,0
1618417252617939000,0,-1,0.0716986,1,0
1618417252625949000,-1,-2,0.070723,2.23607,0
1618417252634166000,-1,-2,0.0684065,2.23607,0
1618417252641816000,-1,-2,0.0660909,2.23607,0
1618417252650030000,-1,-2,0.0637763,2.23607,0
1618417252658112000,-2,-2,0.0614628,2.82843,0
1618417252666199000,-1,-2,0.0588109,2.23607,0
1618417252674035000,-1,-2,0.0565053,2.23607,0
1618417252682305000,-2,-3,0.0542018,3.60555,0
1618417252689900000,-2,-3,0.0505986,3.60555,0
1618417252697895000,-1,-3,0.0470194,3.16228,0
1618417252706066000,-2,-2,0.0437305,2.82843,0
1618417252714147000,-2,-3,0.0412015,3.60555,0
1618417252721913000,-1,-2,0.0377088,2.23607,0
1618417252729949000,-2,-3,0.0354695,3.60555,0
1618417252738052000,-1,-3,0.0320631,3.16228,0
1618417252746084000,-2,-2,0.0288369,2.82843,0
1618417252753997000,-1,-2,0.0266067,2.23607,0
1618417252761860000,-1,-2,0.0245045,2.23607,0
1618417252786244000,0,0,0.0224471,0,1
1618417252867008000,0,0,0.752376,0,0
1618417252906047000,0,1,0.752376,1,0
1618417252914480000,1,4,0.752044,4.12311,0
1618417252921930000,2,4,0.751721,4.47214,0
1618417252930381000,3,6,0.752414,6.7082,0
1618417252939040000,4,8,0.753507,8.94427,0
1618417252946371000,5,12,0.755062,13,0
1618417252954872000,7,14,0.756599,15.6525,0
1618417252962456000,7,16,0.759872,17.4642,0
1618417252970678000,7,16,0.763006,17.4642,0
1618417252978587000,6,16,0.766559,17.088,0
1618417252986274000,5,14,0.769501,14.8661,0
1618417252994211000,3,13,0.772146,13.3417,0
1618417253002248000,1,10,0.773176,10.0499,0
1618417253010411000,-1,8,0.772788,8.06226,0
1618417253018096000,-4,6,0.770717,7.2111,0
1618417253026201000,-7,5,0.765856,8.60233,0
1618417253034255000,-11,6,0.75804,12.53,0
1618417253042413000,-15,5,0.746,15.8114,0
1618417253050317000,-20,4,0.729944,20.3961,0
1618417253058358000,-24,5,0.708813,24.5153,0
1618417253066225000,-27,6,0.683448,27.6586,0
1618417253074211000,-30,6,0.654896,30.5941,0
1618417253082103000,-33,4,0.623252,33.2415,0
1618417253090307000,-35,2,0.588662,35.0571,0
1618417253098582000,-36,2,0.552149,36.0555,0
1618417253106237000,-36,4,0.514599,36.2215,0
1618417253114747000,-34,5,0.476893,34.3657,0
1618417253122519000,-33,6,0.4412,33.541,0
1618417253130266000,-31,6,0.406504,31.5753,0
1618417253138569000,-29,6,0.373935,29.6142,0
1618417253146369000,-27,5,0.34351,27.4591,0
1618417253154240000,-24,5,0.315267,24.5153,0
1618417253163141000,-22,3,0.29022,22.2036,0
1618417253170104000,-19,2,0.267319,19.105,0
1618417253177979000,-16,1,0.247562,16.0312,0
1618417253185806000,-13,0,0.230924,13,0
1618417253193801000,-12,0,0.217387,12,0
1618417253201830000,-10,0,0.204892,10,0
1618417253209799000,-10,1,0.19448,10.0499,0
1618417253218057000,-9,1,0.184106,9.05539,0
1618417253225782000,-9,2,0.174784,9.21954,0
1618417253233819000,-9,2,0.165534,9.21954,0
1618417253241943000,-11,2,0.156328,11.1803,0
1618417253249936000,-11,2,0.1451,11.1803,0
1618417253257899000,-11,3,0.133942,11.4018,0
1618417253265909000,-12,2,0.123037,12.1655,0
1618417253274336000,-12,3,0.111101,12.3693,0
1618417253281939000,-11,2,0.0996021,11.1803,0
1618417253290004000,-11,1,0.0891555,11.0454,0
1618417253297929000,-10,1,0.0786693,10.0499,0
1618417253306537000,-8,0,0.0694567,8,0
1618417253313863000,-8,0,0.061979,8,0
1618417253322540000,-9,-1,0.054749,9.05539,0
1618417253329930000,-6,-1,0.0464199,6.08276,0
1618417253338036000,-5,-1,0.0409039,5.09902,0
1618417253345934000,-4,-1,0.0363878,4.12311,0
1618417253353954000,-4,-1,0.0327884,4.12311,0
1618417253361895000,-3,-1,0.0293765,3.16228,0
1618417253370033000,-2,-1,0.0267624,2.23607,0
1618417253385972000,-2,-1,0.024805,2.23607,0
1618417253401908000,-2,-1,0.0229172,2.23607,0
1618417253409915000,-2,-1,0.0211178,2.23607,0
1618417253417880000,-2,-2,0.0194313,2.82843,0
1618417253425895000,-2,-2,0.0168727,2.82843,0
1618417253433954000,-3,-2,0.0144624,3.60555,0
1618417253441913000,-3,-3,0.0123663,4.24264,0
1618417253449925000,-3,-2,0.0102342,3.60555,0
1618417253457897000,-3,-2,0.010453,3.60555,0
1618417253465997000,-2,-2,0.0119166,2.82843,0
1618417253473938000,-1,-1,0.0132282,1.41421,0
1618417253482213000,-1,-1,0.0140708,1.41421,0
1618417253522369000,0,0,0.0150109,0,1
1618417253585947000,0,0,1.35195,0,0
1618417253633844000,2,0,1.35195,2,0
1618417253641843000,2,0,1.35006,2,0
1618417253649855000,3,0,1.34816,3,0
1618417253657851000,5,1,1.34533,5.09902,0
1618417253665800000,5,1,1.34016,5.09902,0
1618417253673863000,5,1,1.33499,5.09902,0
1618417253681876000,6,2,1.32983,6.32456,0
1618417253689847000,7,3,1.32328,7.61577,0
1618417253697820000,10,6,1.31536,11.6619,0
1618417253706056000,13,8,1.30328,15.2643,0
1618417253713870000,18,9,1.28749,20.1246,0
1618417253721798000,22,10,1.26653,24.1661,0
1618417253729804000,27,11,1.24136,29.1548,0
1618417253737844000,31,12,1.21102,33.2415,0
1618417253745791000,34,14,1.17647,36.7696,0
1618417253753776000,38,13,1.13821,40.1622,0
1618417253761768000,41,12,1.09662,42.72,0
1618417253769775000,42,12,1.05269,43.6807,0
1618417253777870000,43,11,1.00786,44.3847,0
1618417253785809000,44,11,0.962641,45.3542,0
1618417253794010000,44,14,0.916593,46.1736,0
1618417253802029000,44,18,0.86921,47.5395,0
1618417253810120000,43,20,0.819937,47.4236,0
1618417253819028000,44,21,0.770619,48.7545,0
1618417253826006000,44,22,0.7199,49.1935,0
1618417253833995000,44,22,0.66869,49.1935,0
1618417253841883000,44,22,0.617485,49.1935,0
1618417253850054000,43,22,0.566288,48.3011,0
1618417253857920000,40,20,0.516007,44.7214,0
1618417253865918000,38,17,0.46948,41.6293,0
1618417253874069000,35,15,0.426332,38.0789,0
1618417253881909000,32,14,0.386984,34.9285,0
1618417253889896000,30,12,0.350915,32.311,0
1618417253898005000,27,11,0.317796,29.1548,0
1618417253905914000,24,9,0.287979,25.632,0
1618417253914615000,21,9,0.262046,22.8473,0
1618417253921974000,19,7,0.2388,20.2485,0
1618417253930626000,15,7,0.218596,16.5529,0
1618417253937962000,12,6,0.201809,13.4164,0
1618417253945958000,10,5,0.188172,11.1803,0
1618417253954084000,7,5,0.176849,8.60233,0
1618417253963386000,4,4,0.167923,5.65685,0
1618417253969920000,2,3,0.162047,3.60555,0
1618417253978751000,1,2,0.158435,2.23607,0
1618417253985918000,1,1,0.156296,1.41421,0
1618417254002006000,0,1,0.154829,1,0
1618417254009887000,0,1,0.154163,1,0
1618417254017949000,0,1,0.153501,1,0
1618417254025980000,0,1,0.152844,1,0
1618417254033920000,0,1,0.152191,1,0
1618417254041929000,0,1,0.151542,1,0
1618417254050098000,0,1,0.150898,1,0
1618417254058094000,0,2,0.150258,2,0
1618417254066101000,1,4,0.148992,4.12311,0
1618417254073916000,2,3,0.145672,3.60555,0
1618417254082108000,3,3,0.142155,4.24264,0
1618417254089928000,4,3,0.137797,5,0
1618417254097900000,5,4,0.132591,6.40312,0
1618417254105903000,6,4,0.125934,7.2111,0
1618417254114216000,7,4,0.118425,8.06226,0
1618417254122003000,8,5,0.110066,9.43398,0
1618417254130584000,7,4,0.100258,8.06226,0
1618417254137905000,6,4,0.0919109,7.2111,0
1618417254145920000,6,4,0.0844082,7.2111,0
1618417254153953000,5,3,0.0769071,5.83095,0
1618417254162137000,4,3,0.0708682,5,0
1618417254169976000,3,2,0.0656601,3.60555,0
1618417254178066000,3,3,0.0619127,4.24264,0
1618417254185948000,3,4,0.0575325,5,0
1618417254194373000,3,4,0.052547,5,0
1618417254201874000,3,4,0.0476093,5,0
1618417254209958000,3,4,0.0427359,5,0
1618417254218050000,3,4,0.0379515,5,0
1618417254226596000,3,3,0.0332946,4.24264,0
1618417254234099000,2,3,0.0291935,3.60555,0
1618417254242781000,2,2,0.0261953,2.82843,0
1618417254250098000,2,1,0.0236379,2.23607,0
1618417254258219000,1,1,0.0213755,1.41421,0
1618417254266132000,1,1,0.0201547,1.41421,0
1618417254282197000,1,0,0.0189697,1,0
1618417254290252000,2,1,0.0179368,2.23607,0
1618417254305980000,2,1,0.0157512,2.23607,0
1618417254322252000,0,0,0.0136133,0,1
1618417254426025000,0,0,0.62543,0,0
1618417254522115000,-3,0,0.62543,3,0
1618417254530418000,-8,-2,0.622349,8.24621,0
1618417254538020000,-11,-2,0.613784,11.1803,0
1618417254545888000,-15,-3,0.602139,15.2971,0
1618417254554362000,-18,-3,0.586211,18.2483,0
1618417254562336000,-20,-4,0.567203,20.3961,0
1618417254570804000,-21,-5,0.545967,21.587,0
1618417254578197000,-23,-4,0.523533,23.3452,0
1618417254586151000,-25,-5,0.499216,25.4951,0
1618417254594222000,-26,-5,0.472676,26.4764,0
1618417254602097000,-28,-6,0.445108,28.6356,0
1618417254610018000,-29,-6,0.415322,29.6142,0
1618417254618040000,-31,-6,0.384513,31.5753,0
1618417254626033000,-31,-4,0.35165,31.257,0
1618417254634037000,-31,-2,0.319098,31.0644,0
1618417254641965000,-29,-1,0.286871,29.0172,0
1618417254649975000,-26,0,0.256909,26,0
1618417254657999000,-25,3,0.230284,25.1794,0
1618417254665955000,-22,3,0.205499,22.2036,0
1618417254674169000,-19,4,0.184123,19.4165,0
1618417254681963000,-17,4,0.16652,17.4642,0
1618417254689967000,-13,3,0.151496,13.3417,0
1618417254697984000,-11,3,0.140487,11.4018,0
1618417254706135000,-9,1,0.131837,9.05539,0
1618417254714119000,-6,1,0.124337,6.08276,0
1618417254722010000,-3,0,0.119686,3,0
1618417254730150000,-3,0,0.117118,3,0
1618417254738259000,-3,0,0.114578,3,0
1618417254746335000,-4,-1,0.112068,4.12311,0
1618417254754105000,-3,-2,0.108127,3.60555,0
1618417254762088000,-3,-2,0.104382,3.60555,0
1618417254770118000,-4,-2,0.100637,4.47214,0
1618417254778201000,-4,-2,0.0960794,4.47214,0
1618417254786052000,-4,-1,0.0915319,4.12311,0
1618417254793995000,-4,-2,0.0876705,4.47214,0
1618417254802310000,-4,-2,0.083159,4.47214,0
1618417254810047000,-5,-2,0.0786646,5.38516,0
1618417254818030000,-5,-2,0.073435,5.38516,0
1618417254826043000,-6,-2,0.0682657,6.32456,0
1618417254834077000,-5,-2,0.0624739,5.38516,0
1618417254842276000,-6,-3,0.0575083,6.7082,0
1618417254850046000,-6,-2,0.0512168,6.32456,0
1618417254858094000,-5,-2,0.0460182,5.38516,0
1618417254867369000,-5,-2,0.0416743,5.38516,0
1618417254874041000,-4,-2,0.0376663,4.47214,0
1618417254882025000,-3,-1,0.0343788,3.16228,0
1618417254890213000,-3,-2,0.0326478,3.60555,0
1618417254898232000,-2,-1,0.0301333,2.23607,0
1618417254906004000,-2,-2,0.0289554,2.82843,0
1618417254914044000,-2,-1,0.0268819,2.23607,0
1618417254922067000,-2,-2,0.0260175,2.82843,0
1618417254930538000,-2,-3,0.024321,3.60555,0
1618417254938495000,-2,-3,0.0218964,3.60555,0
1618417254946188000,-3,-3,0.0198899,4.24264,0
1618417254954113000,-3,-2,0.0191093,3.60555,0
1618417254962339000,-4,-2,0.0199567,4.47214,0
1618417254970232000,-3,-2,0.0223598,3.60555,0
1618417254978572000,-3,-1,0.0244131,3.16228,0
1618417254986163000,-2,-1,0.0270903,2.23607,0
1618417254994164000,0,0,0.0288714,0,1
1618417255002333000,-1,0,1.45252,1,1
1618417255066273000,0,0,1.45346,0,0
