timestamp,dx,dy,D,speed,radius,buttons
1619592179934033000,17,7,0.243336,18.3848,0.166,0
1619592179941826000,12,5,0.224268,13,0.166,0
1619592179949944000,8,3,0.210788,8.544,0.166,0
1619592179958003000,4,2,0.201973,4.47214,0.166,0
1619592179965916000,2,1,0.197317,2.23607,0.166,0
1619592179982044000,2,1,0.19499,2.23607,0.166,0
1619592179997859000,2,1,0.192662,2.23607,0.166,0
1619592180006247000,2,3,0.190334,3.60555,0.166,0
1619592180014095000,2,3,0.187013,3.60555,0.166,0
1619592180022077000,3,4,0.183708,5,0.166,0
1619592180030119000,4,4,0.17902,5.65685,0.166,0
1619592180038093000,5,4,0.173428,6.40312,0.166,0
1619592180046106000,5,4,0.166917,6.40312,0.166,0
1619592180054060000,4,3,0.16042,5,0.166,0
1619592180062134000,5,3,0.155321,5.83095,0.166,0
1619592180070106000,5,4,0.149282,6.40312,0.166,0
1619592180078040000,6,4,0.142818,7.2111,0.166,0
1619592180086141000,8,5,0.135419,9.43398,0.166,0
1619592180094279000,9,5,0.125708,10.2956,0.166,0
1619592180102105000,11,6,0.115052,12.53,0.166,0
1619592180110302000,12,7,0.102089,13.8924,0.166,0
1619592180118418000,12,7,0.0878158,13.8924,0.166,0
1619592180125757000,11,7,0.0736195,13.0384,0.166,0
1619592180134082000,11,6,0.0605621,12.53,0.166,0
1619592180141748000,9,5,0.0479874,10.2956,0.166,0
1619592180150354000,8,4,0.0379294,8.94427,0.166,0
1619592180158045000,6,3,0.0293817,6.7082,0.166,0
1619592180166121000,3,2,0.0233601,3.60555,0.166,0
1619592180174086000,0,0,0.0207079,0,0.166,1
1619592180182127000,1,1,1.41486,1.41421,0.166,1
1619592180254604000,0,0,1.41631,0,0.166,0
1619592180278062000,-1,-3,1.41631,3.16228,0.166,0
1619592180286087000,-1,-2,1.41372,2.23607,0.166,0
1619592180294008000,-3,-2,1.41171,3.60555,0.166,0
1619592180301962000,-3,-2,1.40795,3.60555,0.166,0
1619592180309975000,-4,-3,1.4042,5,0.166,0
1619592180318079000,-5,-4,1.399,6.40312,0.166,0
1619592180325952000,-7,-4,1.39236,8.06226,0.166,0
1619592180334168000,-10,-6,1.38398,11.6619,0.166,0
1619592180342092000,-13,-8,1.37184,15.2643,0.166,0
1619592180350520000,-18,-12,1.35594,21.6333,0.166,0
1619592180358182000,-23,-14,1.33341,26.9258,0.166,0
1619592180366122000,-28,-17,1.30538,32.7567,0.166,0
1619592180374010000,-32,-20,1.27128,37.7359,0.166,0
1619592180382135000,-36,-21,1.23198,41.6773,0.166,0
1619592180390002000,-39,-21,1.18863,44.2945,0.166,0
1619592180397953000,-42,-21,1.14269,46.9574,0.166,0
1619592180405926000,-43,-22,1.09417,48.3011,0.166,0
1619592180413920000,-42,-22,1.04423,47.4131,0.166,0
1619592180421929000,-47,-25,0.995197,53.2353,0.166,0
1619592180429838000,-53,-27,0.940138,59.4811,0.166,0
1619592180437863000,-55,-30,0.878833,62.6498,0.166,0
1619592180445915000,-56,-30,0.814099,63.5295,0.166,0
1619592180454081000,-55,-30,0.748622,62.6498,0.166,0
1619592180461954000,-57,-28,0.684105,63.5059,0.166,0
1619592180469853000,-57,-27,0.619423,63.0714,0.166,0
1619592180477987000,-56,-26,0.555762,61.7414,0.166,0
1619592180485992000,-57,-21,0.494109,60.7454,0.166,0
1619592180493961000,-53,-22,0.436203,57.3847,0.166,0
1619592180502042000,-48,-21,0.381931,52.3927,0.166,0
1619592180510022000,-44,-17,0.333506,47.1699,0.166,0
1619592180517959000,-39,-15,0.293026,41.7852,0.166,0
1619592180526046000,-34,-14,0.259719,36.7696,0.166,0
1619592180533977000,-31,-13,0.232537,33.6155,0.166,0
1619592180542023000,-27,-13,0.210547,29.9666,0.166,0
1619592180550387000,-24,-13,0.192789,27.2947,0.166,0
1619592180558040000,-21,-13,0.1786,24.6982,0.166,0
1619592180566210000,-18,-13,0.167488,22.2036,0.166,0
1619592180574230000,-16,-12,0.158808,20,0.166,0
1619592180582366000,-14,-11,0.153205,17.8045,0.166,0
1619592180589999000,-11,-10,0.150071,14.8661,0.166,0
1619592180598022000,-9,-10,0.148068,13.4536,0.166,0
1619592180605989000,-8,-11,0.146237,13.6015,0.166,0
1619592180613933000,-6,-12,0.144266,13.4164,0.166,0
1619592180621902000,-7,-12,0.141372,13.8924,0.166,0
1619592180630297000,-7,-12,0.140724,13.8924,0.166,0
1619592180638160000,-7,-11,0.14156,13.0384,0.166,0
1619592180645974000,-6,-11,0.144185,12.53,0.166,0
1619592180654019000,-7,-9,0.147001,11.4018,0.166,0
1619592180661953000,-6,-7,0.15226,9.21954,0.166,0
1619592180669966000,-6,-6,0.157425,8.48528,0.166,0
1619592180677967000,-4,-5,0.163066,6.40312,0.166,0
1619592180685922000,-2,-3,0.166936,3.60555,0.166,0
1619592180693988000,-1,-1,0.168925,1.41421,0.166,0
1619592180710024000,1,-1,0.169948,1.41421,0.166,0
1619592180718000000,3,0,0.168895,3,0.166,0
1619592180726249000,6,0,0.16577,6,0.166,0
1619592180734130000,10,0,0.159521,10,0.166,0
1619592180741977000,11,0,0.149104,11,0.166,0
1619592180749998000,13,0,0.137646,13,0.166,0
1619592180758116000,14,0,0.124106,14,0.166,0
1619592180766043000,14,0,0.109523,14,0.166,0
1619592180773977000,15,0,0.0949411,15,0.166,0
1619592180782462000,15,1,0.0793181,15.0333,0.166,0
1619592180790112000,13,2,0.0637267,13.1529,0.166,0
1619592180797945000,11,2,0.0503401,11.1803,0.166,0
1619592180805917000,9,1,0.0392355,9.05539,0.166,0
1619592180814108000,7,2,0.0302788,7.28011,0.166,0
1619592180822638000,5,2,0.0240551,5.38516,0.166,0
1619592180829954000,4,1,0.0205231,4.12311,0.166,0
1619592180837762000,2,1,0.0180035,2.23607,0.166,0
1619592180845832000,0,0,0.017424,0,0.166,1
1619592180861616000,1,0,0.687136,1,0.2,1
1619592180885800000,1,0,0.686479,1,0.2,1
1619592180893884000,1,0,0.685824,1,0.2,1
1619592180902024000,2,0,0.685169,2,0.2,1
1619592180909846000,2,0,0.683862,2,0.2,1
1619592180917793000,4,-1,0.682559,4.12311,0.2,1
1619592180926079000,2,0,0.680782,2,0.2,1
1619592180933881000,0,0,0.679492,0,0.2,0
1619592180941737000,1,0,0.679492,1,0.2,0
1619592180949730000,2,0,0.678848,2,0.2,0
1619592180957918000,3,0,0.677565,3,0.2,0
1619592180965920000,5,0,0.675646,5,0.2,0
1619592180974021000,6,0,0.672469,6,0.2,0
1619592180981704000,9,0,0.668691,9,0.2,0
1619592180989851000,13,2,0.663093,13.1529,0.2,0
1619592180997996000,16,5,0.653461,16.7631,0.2,0
1619592181005727000,20,7,0.639631,21.1896,0.2,0
1619592181013730000,24,11,0.621948,26.4008,0.2,0
1619592181021889000,27,14,0.598811,30.4138,0.2,0
1619592181029729000,28,17,0.571781,32.7567,0.2,0
1619592181037819000,27,20,0.54201,33.6006,0.2,0
1619592181045612000,27,20,0.510463,33.6006,0.2,0
1619592181053758000,25,20,0.479396,32.0156,0.2,0
1619592181061714000,24,19,0.449725,30.6105,0.2,0
1619592181069651000,23,18,0.421953,29.2062,0.2,0
1619592181077632000,21,19,0.396125,28.3196,0.2,0
1619592181085615000,21,20,0.370589,29,0.2,0
1619592181093684000,19,20,0.344674,27.5862,0.2,0
1619592181101666000,19,22,0.31993,29.0689,0.2,0
1619592181109776000,18,22,0.293849,28.4253,0.2,0
1619592181117839000,17,22,0.26875,27.8029,0.2,0
1619592181125607000,14,22,0.244696,26.0768,0.2,0
1619592181133623000,11,21,0.221712,23.7065,0.2,0
1619592181141630000,9,21,0.200519,22.8473,0.2,0
1619592181149916000,6,19,0.179896,19.9249,0.2,0
1619592181158514000,5,18,0.161518,18.6815,0.2,0
1619592181165727000,4,16,0.144511,16.4924,0.2,0
1619592181174091000,2,14,0.12982,14.1421,0.2,0
1619592181181753000,1,11,0.116916,11.0454,0.2,0
1619592181189751000,0,7,0.106852,7,0.2,0
1619592181197700000,0,7,0.100307,7,0.2,0
1619592181206177000,-1,6,0.0938709,6.08276,0.2,0
1619592181213588000,-1,5,0.0879278,5.09902,0.2,0
1619592181221617000,-1,5,0.0829284,5.09902,0.2,0
1619592181229824000,-2,5,0.0779702,5.38516,0.2,0
1619592181238607000,-2,5,0.072476,5.38516,0.2,0
1619592181245955000,-3,5,0.0670009,5.83095,0.2,0
1619592181253757000,-4,4,0.0609425,5.65685,0.2,0
1619592181261720000,-5,5,0.0551437,7.07107,0.2,0
1619592181269769000,-7,4,0.0479274,8.06226,0.2,0
1619592181278129000,-9,4,0.0406764,9.84886,0.2,0
1619592181285974000,-11,4,0.0333273,11.7047,0.2,0
1619592181293935000,-12,4,0.0279754,12.6491,0.2,0
1619592181301875000,-12,5,0.0279574,13,0.2,0
1619592181309721000,-11,4,0.0329878,11.7047,0.2,0
1619592181317673000,-9,5,0.0413336,10.2956,0.2,0
1619592181325703000,-7,4,0.0490001,8.06226,0.2,0
1619592181333857000,-5,3,0.0556554,5.83095,0.2,0
1619592181341689000,-3,2,0.0606698,3.60555,0.2,0
1619592181349979000,-1,1,0.0637674,1.41421,0.2,0
1619592181358523000,0,0,0.0648214,0,0.2,1
1619592181437672000,0,0,0.939825,0,0.166,0
1619592181485898000,3,0,0.939825,3,0.166,0
1619592181493938000,7,-1,0.936851,7.07107,0.166,0
1619592181501672000,8,-1,0.929592,8.06226,0.166,0
1619592181509649000,10,-2,0.921346,10.198,0.166,0
1619592181517661000,13,-2,0.910797,13.1529,0.166,0
